cls,gene,n,removal_prob
outplane,AMY2A,1,0.9999809876786024
outplane,PROX1,1,0.9025352226658674
inplane,CFTR,1,0.9998779337591122
inplane,AMY2A,2,0.9999800160014534
inplane,EGFR,1,0.7717474901554057
induction,AMY2A,6,0.9999725576271616
induction,GATM,14,0.999942748958846
induction,AQP8,10,0.9998026011850435
induction,AMY2A,9,0.9999795223914777
induction,GATM,10,0.9999576828964262
induction,AQP8,11,0.9998482171261233
inplane,FSTL3,1,0.7688334776419323
inplane,DST,1,0.4516309335508608
inplane,STC1,1,0.0
inplane,CFTR,2,0.9998830495089838
inplane,APCDD1,1,0.20630570861581932
inplane,VCAN,1,0.9992844676032487
inplane,ASPN,1,0.21673239241853892
inplane,AMY2A,1,0.9999808609796076
ambient,FKBP11,1,0.9345119770677104
ambient,CFTR,1,0.9998738433793443
outplane,MDM2,1,0.525879145631406
outplane,ANPEP,1,0.9994939022050355
outplane,KRT7,2,0.9896405182151672
outplane,SPI1,1,0.6860574541133239
inplane,C15orf48,1,0.9933435222357966
inplane,KCNMA1,1,0.4837383559848023
inplane,AMY2A,1,0.9999770560208002
inplane,GZMA,1,0.7565045829551736
induction,AMY2A,13,0.999979198997363
induction,GATM,9,0.9999569810331369
induction,AQP8,8,0.9998462060613816
induction,AMY2A,15,0.9999802719210191
induction,GATM,7,0.999959302075547
induction,AQP8,8,0.9998529560727397
ambient,FKBP11,1,0.9044341757757454
ambient,UMOD,1,0.8320441214991184
ambient,FKBP11,1,0.9072259898610111
ambient,PROX1,1,0.8431047037960682
outplane,ASPN,1,0.10051013639620598
outplane,CFB,1,0.6650480142531102
outplane,AMY2A,2,0.9999751270177085
outplane,SRPX,1,0.3238316842080121
outplane,PLA2G7,1,0.9909372238722716
outplane,IGSF6,1,0.5931016265931293
outplane,AMY2A,2,0.9999797053508666
outplane,PROX1,1,0.880887627605798
outplane,ANPEP,1,0.9997376658588645
outplane,AMY2A,1,0.9999817500862553
outplane,GATM,2,0.9999624151604785
inplane,TFPI,1,0.0
inplane,AMY2A,2,0.9999818845102482
inplane,GATM,1,0.9999626998542155
inplane,AQP8,1,0.9998641354214821
induction,AMY2A,11,0.9999733712542233
induction,GATM,11,0.9999432256246611
induction,AQP8,8,0.9998040412918976
outplane,UMOD,1,0.7420521716098816
outplane,HLA-DQB2,1,0.1654197611172098
outplane,C1orf162,1,0.41568085340058136
outplane,CLIC6,1,0.6873679743206342
outplane,CXCL2,1,0.3122506670753312
outplane,GATM,1,0.9999095098679005
ambient,KCNK3,1,0.9746186628782499
ambient,HAMP,1,0.9105109432657112
ambient,ANPEP,1,0.9996906461002774
ambient,PEBP4,1,0.7964555928519118
induction,AMY2A,7,0.9999812740384535
induction,GATM,10,0.9999613684693407
induction,AQP8,13,0.9998604347434485
induction,AMY2A,12,0.9999691565392489
induction,GATM,12,0.999935537838554
induction,AQP8,6,0.9997793661884428
ambient,FKBP11,1,0.8574401935869235
ambient,PROX1,1,0.7550514055904715
inplane,PDGFRB,1,0.008451355900808033
inplane,TCF4,1,0.0
inplane,AMY2A,2,0.9999643551918579
inplane,GATM,1,0.9999254363146858
outplane,SMYD2,1,0.5868741119516108
outplane,ALDH1A3,1,0.5841763584796796
outplane,CFTR,1,0.9997202622682307
outplane,PROX1,1,0.7397430073080127
ambient,UMOD,1,0.5055061371294607
ambient,PROX1,1,0.5085916271318296
inplane,FBN1,1,0.006554117721002006
inplane,MYC,1,0.6111321673393424
inplane,AMY2A,2,0.9999754749934776
inplane,CD14,1,0.4451484386989696
inplane,CD4,2,0.1382728356513706
inplane,CFTR,1,0.9998752863626186
inplane,FXYD2,1,0.9631857646508825
induction,AMY2A,7,0.9999748692574916
induction,GATM,9,0.9999477194163453
induction,AQP8,14,0.9998176324272202
inplane,AMY2A,3,0.9999709141242956
inplane,GATM,1,0.99993958999794
ambient,CFTR,1,0.9998746368301081
ambient,KCNK3,1,0.9571913578311303
induction,AMY2A,11,0.9999807439786982
induction,GATM,10,0.9999602440446123
induction,AQP8,9,0.9998568451178897
outplane,CTSK,1,1.2908896174224083e-11
outplane,CFB,1,0.8324722198501429
outplane,MDM2,1,0.5829339290445157
outplane,CFTR,2,0.9998876045071585
outplane,FXYD2,1,0.9741714620205201
ambient,CPA3,1,0.8472054067250082
ambient,AQP8,1,0.9998433680554376
outplane,CCR7,1,0.2118710623959329
outplane,CFTR,1,0.999884918816142
outplane,AMY2A,1,0.9999805948700236
outplane,HAMP,1,0.930129617788132
inplane,CA4,1,0.8486008588320997
inplane,AMY2A,2,0.9999793178446987
inplane,FXYD2,1,0.9614126931153405
induction,AMY2A,11,0.9999712180091311
induction,GATM,11,0.9999374140183115
induction,AQP8,8,0.9997850720184939
ambient,KCNK3,1,0.9406478378159473
ambient,PEBP4,1,0.6568809454567848
induction,AMY2A,8,0.9999766928172785
induction,GATM,9,0.9999516706298848
induction,AQP8,13,0.999829121954624
outplane,EPCAM,1,0.9993208145629803
outplane,ANPEP,1,0.9996117105264108
outplane,AMY2A,1,0.9999734884183766
outplane,GATM,2,0.9999449225272551
inplane,MYC,1,0.48170203469238115
inplane,PPP1R1A,1,0.9707268368357808
inplane,CFTR,1,0.9996702873018191
inplane,AMY2A,4,0.9999413872106138
inplane,GATM,1,0.9998738482056673
outplane,DST,1,0.43823239601965247
outplane,CFTR,1,0.9998294777640815
outplane,AMY2A,2,0.9999675565429925
outplane,KCNK3,1,0.918137646272006
inplane,AMY2A,2,0.999966914211432
inplane,GATM,1,0.9999310207243011
inplane,AQP8,2,0.999761537059388
induction,AMY2A,5,0.9999474604175486
induction,GATM,3,0.9998832816208126
induction,AQP8,4,0.9996451060357039
ambient,AQP3,1,0.475730305791479
ambient,PEBP4,1,0.3203601124713915
outplane,FKBP11,1,0.9547804139407294
outplane,AMY2A,5,0.9999802221253841
inplane,CAVIN1,1,0.026549552546438204
inplane,CD93,1,0.0
inplane,AMY2A,1,0.9999764857628219
inplane,GATM,1,0.9999514132508192
induction,AMY2A,10,0.9999770544818123
induction,GATM,9,0.9999523622740044
induction,AQP8,11,0.9998324223053675
outplane,SERPINB9,1,0.21845631397516385
outplane,CFTR,2,0.9998420523676714
outplane,CXCL2,1,0.596537432754106
induction,AMY2A,6,0.999977275706421
induction,GATM,13,0.999952910577766
induction,AQP8,11,0.9998330433258427
outplane,FKBP11,1,0.910292424354129
outplane,CFTR,1,0.9998421300313277
outplane,CXCL2,1,0.6386798317240839
outplane,GATM,1,0.9999382501342735
outplane,CFB,1,0.907389920341965
outplane,MYC,1,0.6175943260084527
outplane,CFTR,1,0.9998415360593109
outplane,AMY2A,1,0.9999701848111199
outplane,AQP8,1,0.999784729768961
outplane,CYP2A7,1,0.4992874630997045
outplane,CA4,1,0.8160456179718092
outplane,AMY2A,3,0.9999728689031786
outplane,CYP3A4,1,0.4936402301186664
induction,AMY2A,8,0.9999743816875153
induction,GATM,14,0.9999467254799962
induction,AQP8,8,0.9998138727234077
ambient,PROX1,1,0.8473099740256773
ambient,GATM,1,0.999930438056968
outplane,CFB,1,0.8076139603984586
outplane,TCIM,1,0.0
outplane,PPP1R1B,1,0.9437336478173726
outplane,CFTR,1,0.9997561974400008
outplane,AMY2A,1,0.9999599660459857
outplane,AMY2A,4,0.9999648106047027
outplane,PROX1,1,0.7667274891034109
induction,AMY2A,6,0.9999540003367642
induction,GATM,7,0.9999018878613791
induction,AQP8,5,0.9996901041603199
inplane,CFTR,2,0.9997491896000688
inplane,TENT5C,1,0.995620301401715
inplane,EHF,1,0.997978447846418
inplane,AMY2A,1,0.999954860977222
inplane,PLD4,1,0.6188295369589802
inplane,FKBP11,1,0.8823393444072722
inplane,DERL3,1,0.540660730845098
inplane,PROX1,1,0.7835943951758056
ambient,DPEP1,1,0.9734394166354109
ambient,KCNK3,1,0.9583408831319141
ambient,CA4,1,0.5826559030746684
ambient,COCH,1,0.5068977137373505
ambient,HAMP,1,0.805672506409506
ambient,GATM,1,0.9999425833906751
ambient,KLK11,1,0.9955155280575003
ambient,HAMP,1,0.8895350536743823
induction,AMY2A,11,0.9999808954798345
induction,GATM,14,0.999960617016433
induction,AQP8,5,0.9998572678169222
inplane,TCIM,1,0.0
inplane,AMY2A,4,0.999945024820272
inplane,GATM,1,0.9998817262067491
ambient,UMOD,1,0.6633476580795125
ambient,COCH,1,0.6071203097788818
inplane,CFB,2,0.800661509947549
inplane,PPP1R1B,1,0.925629809055869
inplane,CFTR,2,0.9996317034246699
outplane,MET,1,0.3192570479887683
outplane,CFTR,1,0.9998685353852791
outplane,AMY2A,2,0.9999773273563811
outplane,GPC3,1,0.736745327609218
outplane,PROX1,1,0.8278922622307788
ambient,RIDA,1,0.790054248434494
ambient,KLK11,1,0.9963210832356186
inplane,NTN4,1,0.7499947481810685
inplane,ANPEP,1,0.9996610333786968
inplane,AMY2A,2,0.9999761030944896
inplane,MYC,1,0.5978337274019145
inplane,AMY2A,2,0.9999780145015338
inplane,GATM,2,0.9999546568071168
induction,AMY2A,7,0.9999768450074292
induction,GATM,8,0.9999520363460271
induction,AQP8,15,0.9998296737097554
inplane,ANPEP,1,0.9996731942515199
inplane,AMY2A,3,0.9999775499863487
inplane,PLA2G7,1,0.9871089838656185
inplane,AMY2A,2,0.9999760376958631
inplane,C7,1,0.209466734674156
ambient,UMOD,1,0.8644146245577634
ambient,GLYATL1,1,0.49950854043235815
outplane,AMY2A,2,0.9999663367221215
outplane,FXYD2,1,0.9234611860497159
outplane,AQP8,1,0.9997595916875688
induction,AMY2A,13,0.9999816037422076
induction,GATM,8,0.9999621150848339
induction,AQP8,9,0.9998621091775886
ambient,AQP3,1,0.950112370390762
ambient,PEBP4,1,0.8998953990858081
induction,AMY2A,9,0.9999826170195649
induction,GATM,13,0.9999641926427433
induction,AQP8,8,0.999869811619448
outplane,PDPN,2,0.7955699203025564
outplane,CTSK,1,0.7041128236430882
outplane,SRPX,1,0.5505818666138894
outplane,DMBT1,1,0.9810344341337176
outplane,TENT5C,1,0.9966535753080941
outplane,AMY2A,3,0.999972812063686
outplane,AMY2A,3,0.9999765768317501
outplane,PROX1,1,0.858135036844418
outplane,INS,1,0.9975276478215358
inplane,KCNMA1,1,0.5872465195548766
inplane,TMC5,1,0.9907109304379437
inplane,AMY2A,1,0.9999709991026162
inplane,DIRAS3,1,0.899215028547853
ambient,CFTR,1,0.999867369850729
ambient,AQP8,1,0.9998362940437039
ambient,CA4,1,0.8994688754578002
ambient,DIRAS3,1,0.9616891767056264
induction,AMY2A,10,0.9999796774987796
induction,GATM,9,0.9999579642821532
induction,AQP8,11,0.9998498158260939
outplane,ADGRL4,1,0.0
outplane,STC2,1,0.0
outplane,APOLD1,1,0.0
outplane,AMY2A,3,0.9999818031061183
outplane,GATM,1,0.9999625505940679
outplane,SPIB,1,0.8579845095325099
inplane,SFRP2,1,0.9992621296944658
inplane,ASPN,1,0.28487728549835456
inplane,MDM2,1,0.6149799991183976
inplane,AMY2A,1,0.9999783624566322
induction,AMY2A,7,0.9999639969721053
induction,GATM,10,0.9999196067913573
induction,AQP8,7,0.9997366233476922
induction,AMY2A,8,0.9999712470851055
induction,GATM,9,0.9999383665821746
induction,AQP8,13,0.9997881901958838
inplane,MDM2,1,0.5453904732524433
inplane,KLRD1,1,0.23402015495333695
inplane,CFTR,1,0.9998873400303321
inplane,AMY2A,1,0.9999812459851725
inplane,PROX1,1,0.8857624767252466
ambient,AQP8,1,0.9998363442192253
ambient,PEBP4,1,0.7138110302575882
ambient,UMOD,1,0.8524182523422685
ambient,PEBP4,1,0.7239065167999827
outplane,CFB,1,0.8874684528442497
outplane,MYC,1,0.6224426799346994
outplane,CFTR,2,0.9998756090649489
inplane,TCIM,1,0.0
inplane,AMY2A,3,0.9999787723813914
inplane,MYBPC1,1,0.3394608225024317
outplane,C15orf48,1,0.994858404994155
outplane,CFTR,1,0.9998691037154247
outplane,AMY2A,2,0.9999778806306926
inplane,TENT5C,1,0.9977510981083862
inplane,AMY2A,1,0.9999815619566041
inplane,GPC3,1,0.8288620383631031
inplane,GATM,1,0.9999620515863655
ambient,AMY2A,2,0.999971298597058
induction,AMY2A,13,0.9999788154035947
induction,GATM,11,0.9999561211698581
induction,AQP8,6,0.9998424145452143
outplane,CFTR,1,0.9998667682366283
outplane,FXYD2,1,0.95349086780764
outplane,PROX1,2,0.8427536665073175
outplane,NTN4,1,0.7939136467534234
outplane,AMY2A,3,0.9999757991719248
ambient,GATM,2,0.9999530021867813
inplane,FSTL3,1,0.8771206520401388
inplane,CRISPLD2,1,0.1801611817733869
inplane,MDM2,1,0.6129655854611797
inplane,ALDH1A3,1,0.5514136722314839
inplane,CFTR,2,0.9998508297899147
inplane,CXCL6,1,0.9990704003978604
ambient,CFTR,1,0.9997016019871817
ambient,GLYATL1,1,0.21957221314551145
outplane,CFTR,1,0.9998144393895605
outplane,AMY2A,2,0.9999702496002969
outplane,FXYD2,1,0.925735830528932
outplane,GATM,1,0.9999379630359393
outplane,PECAM1,1,0.0
outplane,GATA2,1,0.0
outplane,AMY2A,1,0.999949148539191
outplane,GATM,1,0.9998915786924268
ambient,RIDA,1,0.7581437451763224
ambient,KCNK3,1,0.9433208308998332
inplane,TCIM,1,0.0
inplane,FKBP11,1,0.9119504120821377
inplane,KLK11,1,0.9964403829072955
inplane,AMY2A,1,0.9999772808542495
inplane,AQP8,1,0.9998312025722819
outplane,SEMA3C,1,0.9000717803801579
outplane,ANPEP,1,0.9996920252916321
outplane,EHF,1,0.9984523310256262
outplane,AMY2A,1,0.9999787846296383
inplane,STC2,1,0.0
inplane,TCIM,1,0.0
inplane,C15orf48,1,0.9923145009338344
inplane,AMY2A,1,0.9999409968904669
inplane,FKBP11,1,0.9235430597785981
inplane,AMY2A,2,0.9999723640437902
inplane,GATM,1,0.99994254837776
inplane,AQP8,1,0.9997990131111186
ambient,RIDA,1,0.6085272573815512
ambient,GLYATL1,1,0.24301928911635384
inplane,DPEP1,1,0.9124447578452318
inplane,AMY2A,3,0.9999393608058501
outplane,CFTR,1,0.9998831598180852
outplane,BAMBI,1,0.5692273160273289
outplane,AMY2A,1,0.9999809100242311
outplane,CD1A,1,0.17030405013042538
outplane,AQP8,1,0.9998572176602397
inplane,AMY2A,3,0.99997734455931
inplane,DIRAS3,1,0.9391829181441746
induction,AMY2A,11,0.9999789392230047
induction,GATM,7,0.9999564400753778
induction,AQP8,12,0.9998443282826628
inplane,CFTR,2,0.9998893909287386
inplane,AMY2A,3,0.9999810223534404
outplane,HAMP,1,0.8970601690254869
outplane,GATM,2,0.9999607212491831
outplane,AQP8,1,0.9998573668198875
ambient,DPEP1,1,0.979194077635461
ambient,HAMP,1,0.8910010346103749
ambient,UMOD,1,0.8560442330817734
ambient,CA4,1,0.8376006373907927
induction,AMY2A,6,0.9999548298796367
induction,GATM,6,0.9999037201202944
induction,AQP8,6,0.9996951267066222
ambient,CPA3,1,0.8279647067892122
ambient,AQP8,1,0.9998615541610445
ambient,COCH,1,0.8054491047482092
ambient,PROX1,1,0.8977586133532618
inplane,FBLN1,1,0.39669339892064537
inplane,ANPEP,1,0.9996644526754819
inplane,AMY2A,1,0.9999767966273726
inplane,KCNK3,1,0.9560970824183188
outplane,CFTR,1,0.9998636370801564
outplane,AMY2A,3,0.9999777943018101
outplane,GATM,1,0.9999541440229096
ambient,HAMP,1,0.8881041649269036
ambient,GATM,1,0.9999612952426675
induction,AMY2A,11,0.999980585288628
induction,GATM,10,0.99995995800635
induction,AQP8,9,0.9998551804827193
induction,AMY2A,11,0.9999777500846305
induction,GATM,7,0.9999538870624705
induction,AQP8,12,0.9998366012675411
induction,AMY2A,11,0.999975157175758
induction,GATM,11,0.9999485297757142
induction,AQP8,8,0.9998173781412047
outplane,MYLK,1,0.011801477375327663
outplane,CA4,1,0.876723807860015
outplane,AMY2A,1,0.9999814341291111
outplane,GATM,1,0.999961789118773
outplane,AQP8,1,0.9998605605211235
ambient,CA4,1,0.865269423713334
ambient,GATM,1,0.9999577281377817
outplane,RIDA,1,0.8848630795022234
outplane,AMY2A,3,0.9999778142426472
outplane,GPC1,1,0.625092328709193
outplane,CD93,2,0.0
outplane,CXCL6,2,0.9960498154195165
induction,AMY2A,8,0.9999801560635295
induction,GATM,12,0.9999590464266628
induction,AQP8,10,0.9998522869160924
induction,AMY2A,10,0.9999812216004116
induction,GATM,7,0.9999613381854302
induction,AQP8,13,0.9998591256520193
inplane,APCDD1,1,0.1692107586552356
inplane,CAVIN1,1,0.12374873920428386
inplane,AMY2A,3,0.9999689134190879
inplane,FXYD2,1,0.9095960660172642
outplane,MYC,1,0.5111833433681684
outplane,CFTR,1,0.9997366124604526
outplane,AMY2A,2,0.9999586183166472
ambient,AMY2A,1,0.9999796002151325
ambient,HAMP,1,0.8688701157120161
ambient,FKBP11,1,0.9238073033680664
ambient,AQP3,1,0.8559175535106254
induction,AMY2A,8,0.9999811871098576
induction,GATM,11,0.9999612527116115
induction,AQP8,11,0.9998590386574063
induction,AMY2A,8,0.9999645135616324
induction,GATM,11,0.9999249574416965
induction,AQP8,5,0.9997549398157419
outplane,VCAN,1,0.9996221341182844
outplane,CFB,1,0.6659423923215702
outplane,TCIM,1,0.0
outplane,FXYD2,1,0.9350388288892127
ambient,CFTR,1,0.9998423064852842
ambient,AQP3,1,0.8819148923948534
induction,AMY2A,11,0.9999797521236024
induction,GATM,10,0.9999581554295353
induction,AQP8,9,0.9998499450479071
ambient,AMY2A,1,0.9999788999709327
ambient,KCNK3,1,0.9726302237375369
inplane,AMY2A,6,0.9999485920884038
ambient,AQP3,1,0.6708816204106944
ambient,GLYATL1,1,0.24119466479373908
ambient,FKBP11,1,0.9336837083053512
ambient,UMOD,1,0.8684151019751392
ambient,RIDA,1,0.5473991898355903
ambient,UMOD,1,0.6252665537735125
outplane,EDN1,3,0.1675307936838044
outplane,CFTR,1,0.9998135120525796
inplane,MYC,1,0.7156836499103304
inplane,GATM,1,0.9999498085307623
inplane,AQP8,2,0.9998244824765021
outplane,LAMP3,1,0.6592545628789384
outplane,TNC,1,0.9950066401998665
outplane,DST,1,0.38199618066588814
outplane,AMY2A,2,0.9999641384124281
outplane,SCGN,1,0.9895610078699002
induction,AMY2A,7,0.9999800547675143
induction,GATM,12,0.9999588512135918
induction,AQP8,11,0.9998513715661392
induction,AMY2A,12,0.9999821319804965
induction,GATM,7,0.9999631721432407
induction,AQP8,11,0.9998664318935838
outplane,RAPGEF3,1,0.0
outplane,AMY2A,4,0.9999752914032813
outplane,GATM,1,0.9999489427610389
outplane,GNG11,1,0.0
outplane,GPR183,1,0.7020650364296092
outplane,MALL,1,0.11029999752373965
outplane,GATM,1,0.9999411426656936
outplane,EHF,1,0.9988597671466659
outplane,AMY2A,2,0.9999759162387747
outplane,RBP5,1,0.0
outplane,GATM,1,0.9999501010011851
induction,AMY2A,5,0.9999608884885685
induction,GATM,10,0.9999174474847274
induction,AQP8,9,0.9997284147940544
induction,AMY2A,13,0.9999785100897964
induction,GATM,9,0.9999556138312602
induction,AQP8,8,0.9998404514076094
induction,AMY2A,13,0.9999790207304773
induction,GATM,12,0.9999566581216557
induction,AQP8,5,0.9998443621213788
ambient,HAMP,2,0.7161812765067718
induction,AMY2A,16,0.9999718204083127
induction,GATM,5,0.9999412441883134
induction,AQP8,9,0.9997969449604293
inplane,AMY2A,4,0.9999671155061611
inplane,AQP8,1,0.9997649963511438
induction,AMY2A,10,0.9999731106399603
induction,AQP8,20,0.9998071442755965
ambient,HAMP,1,0.8472155441944891
ambient,PROX1,1,0.8458416944624978
inplane,DST,1,0.5988337612050361
inplane,EPCAM,1,0.999416418618943
inplane,CFTR,1,0.9998693834397332
inplane,GATM,1,0.9999542275312481
induction,AMY2A,7,0.9999809638669371
induction,GATM,7,0.9999607650967233
induction,AQP8,16,0.9998576950193017
ambient,AMY2A,1,0.9999744241727293
ambient,PROX1,1,0.8454601812803367
inplane,THBS2,1,0.9976740683220308
inplane,ACTA2,1,0.11923203432321916
inplane,AMY2A,1,0.9999803398378062
inplane,EDNRB,1,0.0
outplane,CFB,1,0.7742531565815456
outplane,GPR183,1,0.589758183997301
outplane,AMY2A,2,0.9999772822941472
ambient,CFTR,2,0.9998825450542749
induction,AMY2A,8,0.9999777904129303
induction,GATM,8,0.9999539583195647
induction,AQP8,14,0.9998370357867498
inplane,NTN4,1,0.7632423708139789
inplane,DST,1,0.5071580616749741
inplane,CFTR,1,0.9998669075468605
inplane,AMY2A,1,0.9999770207300711
outplane,ADGRL4,1,0.0
outplane,AMY2A,2,0.9999795265804534
outplane,GATM,1,0.9999577676081565
outplane,FKBP11,1,0.9567049628248151
outplane,PPP1R1A,1,0.972210841931883
outplane,AMY2A,2,0.9999811110618841
outplane,CHGA,1,0.970790975411655
outplane,GATM,1,0.999961042509773
inplane,TCIM,1,0.0
inplane,KCNK3,1,0.9616021973237371
inplane,GATM,2,0.9999578057914345
ambient,ANPEP,1,0.9994757200410308
ambient,PROX1,1,0.7498789487775761
inplane,RIDA,1,0.8537814486627289
inplane,AMY2A,2,0.9999815064272681
inplane,GATM,1,0.9999619172428348
outplane,CFTR,1,0.9997996276782809
outplane,AMY2A,1,0.9999650330950532
outplane,FOXP3,1,0.9127298358703966
outplane,GATM,1,0.999926845593285
outplane,AMY2A,2,0.9999480122955339
outplane,GATM,2,0.9998892835789143
ambient,KLK11,1,0.9930816471368553
ambient,GLYATL1,1,0.40132512686740474
induction,AMY2A,7,0.9999587439806993
induction,GATM,8,0.9999128759325219
induction,AQP8,9,0.9997139659822596
outplane,STC2,1,0.0
outplane,MDM2,1,0.5398665251278567
outplane,AMY2A,1,0.9999780891109445
outplane,CXCL2,1,0.5263751233925407
outplane,GATM,1,0.9999547526213649
ambient,RIDA,1,0.6735332117048878
ambient,PROX1,1,0.655406650289535
induction,AMY2A,10,0.9999814622832105
induction,GATM,12,0.9999618647261654
induction,AQP8,8,0.9998605608662997
induction,AMY2A,10,0.9999751938245376
induction,GATM,7,0.9999485738078316
induction,AQP8,13,0.9998180061926889
induction,AMY2A,5,0.9999545480589914
induction,GATM,7,0.999903224593787
induction,AQP8,6,0.9996922769546557
induction,AMY2A,12,0.9999711249373284
induction,GATM,11,0.9999398266125117
induction,AQP8,7,0.9997915864011743
induction,AMY2A,8,0.9999718919856969
induction,GATM,9,0.9999413895417515
induction,AQP8,13,0.9997975021756338
inplane,NPDC1,1,0.0
inplane,FKBP11,1,0.8170282159251983
inplane,DST,1,0.44735028510834507
inplane,PRF1,1,0.3255699315795042
inplane,AMY2A,2,0.9999396115946356
ambient,AMY2A,1,0.9999780990930195
ambient,GLYATL1,1,0.38802406595120265
outplane,COL5A2,1,3.171241047539297e-12
outplane,MYC,1,0.694190811954847
outplane,RIDA,1,0.8257992388190709
outplane,AMY2A,1,0.9999791245119932
outplane,GATM,1,0.9999569391506999
ambient,PROX1,1,0.9063799677293626
ambient,AQP8,1,0.9998518129335496
outplane,PECAM1,1,0.0
outplane,RAPGEF3,1,0.0
outplane,CFTR,1,0.9998290909943361
outplane,AMY2A,2,0.9999702590839261
ambient,AMY2A,1,0.9999734489644214
ambient,CPA3,1,0.7972232635542839
inplane,MMRN2,1,0.0
inplane,CFTR,1,0.999838105149014
inplane,AMY2A,2,0.9999732074796547
inplane,MZB1,1,0.915850800703447
ambient,UMOD,1,0.8949454707044472
ambient,PEBP4,1,0.7948241421057036
outplane,CAVIN1,3,0.41941863804770685
outplane,ANPEP,1,0.9988935239090474
ambient,CA4,1,0.7915943065331464
ambient,PEBP4,1,0.6600559646567168
induction,AMY2A,5,0.9999802154881352
induction,GATM,13,0.9999591703446814
induction,AQP8,12,0.9998527142726262
induction,AMY2A,4,0.9999427511384497
induction,GATM,3,0.999876787659718
induction,AQP8,5,0.9996239146882979
induction,AMY2A,10,0.9999759008177186
induction,GATM,8,0.9999498965205025
induction,AQP8,12,0.9998247766355863
outplane,FKBP11,1,0.8479858180825945
outplane,ANPEP,1,0.9994744106448907
outplane,AMY2A,1,0.9999669961612218
outplane,KCNK3,1,0.9420278390136272
outplane,TCL1A,1,0.18575917613066573
inplane,APOLD1,1,0.0
inplane,TENT5C,1,0.9971357374023401
inplane,SCGN,2,0.9900252026205856
induction,AMY2A,7,0.9999722942886881
induction,GATM,10,0.9999421889150242
induction,AQP8,13,0.9998008208457903
inplane,CFB,1,0.8948414297370133
inplane,C15orf48,1,0.9953015507198549
inplane,TENT5C,1,0.997228362579472
inplane,AMY2A,3,0.9999772597735485
outplane,PDPN,1,0.4766625126590994
outplane,TNC,1,0.9952326884488045
outplane,PLA2G7,1,0.993921600595727
outplane,AMY2A,1,0.999972491857668
outplane,EHF,1,0.9964607190219815
outplane,AMY2A,2,0.9999371194719837
outplane,LYVE1,1,0.0
induction,AMY2A,3,0.9999523837902329
induction,GATM,9,0.9998986644061603
induction,AQP8,6,0.9996771956778575
inplane,TCIM,1,0.0
inplane,CD163,1,0.9962209669913802
inplane,C1orf162,1,0.5364163535077222
inplane,KCNK3,1,0.8073239542306546
ambient,AQP3,1,0.6289908530583666
ambient,GLYATL1,1,0.18673301599503567
induction,AMY2A,14,0.9999805038068514
induction,GATM,9,0.9999597788091567
induction,AQP8,7,0.9998547032075461
outplane,MET,1,0.39417361465792866
outplane,AMY2A,3,0.999969888371536
outplane,GATM,1,0.999937049031356
inplane,AMY2A,3,0.9999754004454998
inplane,DUSP2,1,0.5954253949846506
inplane,ADH1C,1,0.6122821525916045
ambient,PROX1,1,0.798581000301114
ambient,AQP8,1,0.9997824818251393
outplane,CFB,2,0.7336633057688563
outplane,AMY2A,1,0.9999736297781329
outplane,AGR3,1,0.6771348587783865
inplane,EPCAM,1,0.9986580981925435
inplane,AMY2A,2,0.9999457691031793
inplane,GATM,2,0.99988332621359
inplane,SMYD2,1,0.6455825513815548
inplane,AMY2A,1,0.9999701801157951
inplane,GATM,2,0.9999378431643781
inplane,AQP8,1,0.9997849246186071
inplane,CFTR,1,0.9998439379885589
inplane,AMY2A,2,0.9999709062314809
inplane,CXCL2,1,0.6907417401618564
ambient,DPEP1,1,0.9314643022667323
ambient,PROX1,1,0.67559232739883
outplane,FKBP11,1,0.870422486972931
outplane,UMOD,1,0.7731842871879191
outplane,PLIN4,1,0.335032716139131
outplane,SPIB,1,0.7335671964654282
ambient,RIDA,1,0.7990760860079467
ambient,PEBP4,1,0.7125033950962718
outplane,MCF2L,1,0.0
outplane,CXCR4,1,0.3975898407763314
outplane,PTPRC,1,0.9977057698920486
outplane,AMY2A,2,0.9999771364965687
outplane,GATM,1,0.9999527245023182
induction,AMY2A,11,0.9999742981385134
induction,GATM,7,0.9999465260268007
induction,AQP8,12,0.9998135463430383
ambient,KCNK3,1,0.9707043524602699
ambient,GATM,1,0.9999585649562733
inplane,PECAM1,1,0.0
inplane,SMYD2,1,0.800362760937228
inplane,CFTR,1,0.9998588809396217
inplane,AMY2A,3,0.9999765968502873
inplane,GATM,2,0.9999515368615765
induction,AMY2A,9,0.9999753334737085
induction,GATM,10,0.9999487008615976
induction,AQP8,11,0.9998208288483862
induction,AMY2A,10,0.9999743454288252
induction,GATM,12,0.9999465082167366
induction,AQP8,8,0.9998151433026283
outplane,AMY2A,3,0.9999755241011256
outplane,GATM,1,0.9999494194431892
outplane,AQP8,1,0.9998185994585335
outplane,ANPEP,1,0.999624491740305
outplane,AMY2A,1,0.9999740786262473
outplane,CXCL2,1,0.6374042648585434
outplane,GATM,1,0.9999463040646024
inplane,ECSCR,1,0.0
inplane,MEDAG,1,2.6416202558721125e-11
inplane,DST,1,0.48572606078568437
inplane,CFTR,1,0.9998835357079374
outplane,STC2,1,0.0
outplane,ACTA2,1,0.35149228115729436
outplane,TCIM,1,0.0
outplane,AMY2A,1,0.9999740444116088
outplane,GATM,1,0.9999462284172811
