pair,stratum,totals,rate,excess_rate,lam
B / plasma -> Fibroblast / CAF,4,12726,0.0026263572271532937,0.0,0.0
B / plasma -> Fibroblast / CAF,5,3273,0.005506424161521775,0.0028800669343684816,0.07897493994601372
B / plasma -> Fibroblast / CAF,6,1969,0.005506424161521775,0.0028800669343684816,0.07897493994601372
B / plasma -> Fibroblast / CAF,7,513,0.005506424161521775,0.0028800669343684816,0.07897493994601372
B / plasma -> Fibroblast / CAF,8,238,0.005506424161521775,0.0028800669343684816,0.07897493994601372
Epithelial -> Fibroblast / CAF,0,146741,0.007107761293707961,0.0,0.0
Epithelial -> Fibroblast / CAF,1,166871,0.007468112114025393,0.00036035082031743177,0.0179115847396227
Epithelial -> Fibroblast / CAF,2,136756,0.007468112114025393,0.00036035082031743177,0.0179115847396227
Epithelial -> Fibroblast / CAF,3,88125,0.007468112114025393,0.00036035082031743177,0.0179115847396227
Epithelial -> Fibroblast / CAF,4,55872,0.007468112114025393,0.00036035082031743177,0.0179115847396227
Epithelial -> Fibroblast / CAF,5,41699,0.007468112114025393,0.00036035082031743177,0.0179115847396227
Epithelial -> Fibroblast / CAF,6,32938,0.007468112114025393,0.00036035082031743177,0.0179115847396227
Epithelial -> Fibroblast / CAF,7,31034,0.007468112114025393,0.00036035082031743177,0.0179115847396227
Epithelial -> Fibroblast / CAF,8,28731,0.007468112114025393,0.00036035082031743177,0.0179115847396227
Epithelial -> Fibroblast / CAF,9,24436,0.007468112114025393,0.00036035082031743177,0.0179115847396227
Epithelial -> Fibroblast / CAF,10,20038,0.007468112114025393,0.00036035082031743177,0.0179115847396227
Epithelial -> Fibroblast / CAF,11,21726,0.007468112114025393,0.00036035082031743177,0.0179115847396227
Epithelial -> Fibroblast / CAF,12,16354,0.007468112114025393,0.00036035082031743177,0.0179115847396227
Epithelial -> Fibroblast / CAF,13,17654,0.007468112114025393,0.00036035082031743177,0.0179115847396227
Epithelial -> Fibroblast / CAF,14,13022,0.007673310989592521,0.0005655496958845594,0.02811119256889924
Epithelial -> Fibroblast / CAF,15,9654,0.007673310989592521,0.0005655496958845594,0.02811119256889924
Myeloid -> Fibroblast / CAF,0,229980,0.004352193964238518,0.0,0.0
Myeloid -> Fibroblast / CAF,1,199186,0.004352193964238518,0.0,0.0
Myeloid -> Fibroblast / CAF,2,164098,0.004352193964238518,0.0,0.0
Myeloid -> Fibroblast / CAF,3,115776,0.004638266998341625,0.000286073034103107,0.005119983518965653
Myeloid -> Fibroblast / CAF,4,70718,0.0047248004556840004,0.00037260649144548255,0.006668713467669575
Myeloid -> Fibroblast / CAF,5,38903,0.0047248004556840004,0.00037260649144548255,0.006668713467669575
Myeloid -> Fibroblast / CAF,6,19230,0.0047248004556840004,0.00037260649144548255,0.006668713467669575
Myeloid -> Fibroblast / CAF,7,8086,0.0047248004556840004,0.00037260649144548255,0.006668713467669575
Myeloid -> Fibroblast / CAF,8,4151,0.0068734578780401834,0.0025212639138016656,0.0451242450239988
Myeloid -> Fibroblast / CAF,9,1120,0.0068734578780401834,0.0025212639138016656,0.0451242450239988
Myeloid -> Fibroblast / CAF,10,243,0.0068734578780401834,0.0025212639138016656,0.0451242450239988
Myeloid -> Fibroblast / CAF,11,96,0.0068734578780401834,0.0025212639138016656,0.0451242450239988
Myeloid -> Fibroblast / CAF,13,64,0.0068734578780401834,0.0025212639138016656,0.0451242450239988
T / NK -> Fibroblast / CAF,0,97156,0.005702958218969198,0.0,0.0
T / NK -> Fibroblast / CAF,1,136098,0.005702958218969198,0.0,0.0
T / NK -> Fibroblast / CAF,2,127436,0.005702958218969198,0.0,0.0
T / NK -> Fibroblast / CAF,3,114749,0.00582773223512957,0.0001247740161603719,0.015139385103069954
