cls,gene,n,removal_prob
ambient,CPA3,1,0.811328536566044
ambient,PROX1,1,0.8764929537350026
outplane,MDM2,1,0.5087136630122429
outplane,ANPEP,1,0.9994416348531374
outplane,KRT7,2,0.9899044907907035
outplane,SPI1,1,0.6733106521360321
inplane,C15orf48,1,0.9932223492026718
inplane,KCNMA1,1,0.46803490914046475
inplane,AMY2A,1,0.9999757279463706
inplane,GZMA,1,0.5878838326421781
induction,AMY2A,3,0.9999768722947843
induction,GATM,4,0.999951163069379
induction,AQP8,3,0.9998096143454421
induction,AMY2A,4,0.9999783200728274
induction,GATM,4,0.9999544423926687
induction,AQP8,2,0.9998220348768291
ambient,KLK11,1,0.9965200275874386
ambient,DIRAS3,1,0.9086587116228318
ambient,DPEP1,1,0.9648503868136722
ambient,COCH,1,0.6785920039046147
outplane,ASPN,1,0.08982836572847264
outplane,CFB,1,0.6397271811204526
outplane,AMY2A,2,0.9999731053008157
outplane,SRPX,1,0.31638757050882904
outplane,PLA2G7,1,0.9911607653343634
outplane,IGSF6,1,0.5816648471565598
outplane,AMY2A,2,0.9999786464367778
outplane,PROX1,1,0.8718835889256683
outplane,ANPEP,1,0.9997277387518334
outplane,AMY2A,1,0.9999808629305494
outplane,GATM,2,0.9999599270854308
inplane,TFPI,1,0.0
inplane,AMY2A,2,0.9999808925913802
inplane,GATM,1,0.9999599919321949
inplane,AQP8,1,0.9998434767398713
induction,AMY2A,1,0.9999679377687901
induction,GATM,7,0.9999289609699439
induction,AQP8,2,0.9997253220716033
outplane,UMOD,1,0.7402352912980596
outplane,HLA-DQB2,1,0.15664116921263083
outplane,C1orf162,1,0.39618076743289665
outplane,CLIC6,1,0.6761140002289525
outplane,CXCL2,1,0.2821521839597495
outplane,GATM,1,0.9998951722126644
ambient,DIRAS3,1,0.9499277446792604
ambient,PEBP4,1,0.7440599449720422
ambient,UMOD,1,0.9012458007998514
ambient,CPA3,1,0.8426536964578556
induction,AMY2A,1,0.9999793635604229
induction,GATM,4,0.9999566518209114
induction,AQP8,5,0.9998306373677369
induction,AMY2A,2,0.9999627794921994
induction,GATM,2,0.9999195273401448
induction,AQP8,6,0.9996894232626351
ambient,CFTR,1,0.9997213324361937
ambient,COCH,1,0.5651835407250699
inplane,PDGFRB,1,0.008510656988576448
inplane,TCF4,1,0.0
inplane,AMY2A,2,0.9999601797492524
inplane,GATM,1,0.999913712621826
outplane,SMYD2,1,0.570366587157455
outplane,ALDH1A3,1,0.5712245179969466
outplane,CFTR,1,0.9997082442890362
outplane,PROX1,1,0.7129630664777904
ambient,DPEP1,1,0.8275035815947331
ambient,AMY2A,1,0.9999326491851764
inplane,FBN1,1,0.006688041930714261
inplane,MYC,1,0.5869130344129794
inplane,AMY2A,2,0.999973599531525
inplane,CD14,1,0.432104677464076
inplane,CD4,2,0.13437208575604864
inplane,CFTR,1,0.9998711498166678
inplane,FXYD2,1,0.9600231920848266
induction,AMY2A,2,0.99997079278144
induction,GATM,3,0.9999376035985191
induction,AQP8,5,0.99975795101731
inplane,AMY2A,3,0.9999683053461667
inplane,GATM,1,0.9999324164686885
ambient,AMY2A,1,0.9999771023519448
ambient,DIRAS3,1,0.922222196527847
induction,AMY2A,4,0.9999792843448737
induction,GATM,3,0.9999564477337529
induction,AQP8,3,0.9998299016243498
outplane,CTSK,1,1.1951439837787348e-11
outplane,CFB,1,0.8188556365923418
outplane,MDM2,1,0.5601534804390632
outplane,CFTR,2,0.9998824279261086
outplane,FXYD2,1,0.970415008781499
ambient,ANPEP,1,0.999683374273847
ambient,GLYATL1,1,0.5975309085868619
outplane,CCR7,1,0.2034380752175612
outplane,CFTR,1,0.999880272303106
outplane,AMY2A,1,0.999979487232097
outplane,HAMP,1,0.9278413027866892
inplane,CA4,1,0.8135451824036574
inplane,AMY2A,2,0.9999779685309407
inplane,FXYD2,1,0.9568972663278783
induction,AMY2A,3,0.9999655068167107
induction,GATM,4,0.9999215105697944
induction,AQP8,3,0.9996968907357267
ambient,ANPEP,2,0.9995677154799946
induction,AMY2A,4,0.9999734518533426
induction,GATM,4,0.9999436525969685
induction,AQP8,2,0.9997808120169105
outplane,EPCAM,1,0.9992981270428926
outplane,ANPEP,1,0.9995819426487661
outplane,AMY2A,1,0.9999710940168087
outplane,GATM,2,0.9999383276719745
inplane,MYC,1,0.44927654360696945
inplane,PPP1R1A,1,0.9719858326818248
inplane,CFTR,1,0.9996549089138999
inplane,AMY2A,4,0.9999352964770958
inplane,GATM,1,0.9998513264139909
outplane,DST,1,0.4294574915927807
outplane,CFTR,1,0.9998142820590747
outplane,AMY2A,2,0.999963206439794
outplane,KCNK3,1,0.9048620160424089
inplane,AMY2A,2,0.9999626482407035
inplane,GATM,1,0.9999195800292302
inplane,AQP8,2,0.9996890765609988
induction,AMY2A,2,0.9999367946016157
induction,GATM,2,0.9998490547053026
ambient,KLK11,1,0.9892214533552008
ambient,GLYATL1,1,0.1598837157253038
outplane,FKBP11,1,0.9499773357684483
outplane,AMY2A,5,0.9999788992133765
inplane,CAVIN1,1,0.025399041438375125
inplane,CD93,1,0.0
inplane,AMY2A,1,0.9999750775460908
inplane,GATM,1,0.9999474629546986
induction,AMY2A,5,0.9999740006277019
induction,GATM,2,0.9999446722855548
induction,AQP8,3,0.9997850152773343
outplane,SERPINB9,1,0.21619241796950095
outplane,CFTR,2,0.9998283583114935
outplane,CXCL2,1,0.5865935619452299
induction,AMY2A,4,0.9999741700963831
induction,GATM,3,0.9999452412770541
induction,AQP8,3,0.999786885930495
outplane,FKBP11,1,0.8956042804079886
outplane,CFTR,1,0.9998277638545118
outplane,CXCL2,1,0.6275708648443544
outplane,GATM,1,0.9999276585096201
outplane,CFB,1,0.9068380214138746
outplane,MYC,1,0.5838973970286843
outplane,CFTR,1,0.999828368215711
outplane,AMY2A,1,0.9999664505435639
outplane,AQP8,1,0.9997208867823243
outplane,CYP2A7,1,0.4657370661159198
outplane,CA4,1,0.7693119561641396
outplane,AMY2A,3,0.9999703400253308
outplane,CYP3A4,1,0.4712804385336832
induction,AMY2A,3,0.999970462445135
induction,GATM,2,0.9999368892677681
induction,AQP8,5,0.9997551946225943
ambient,UMOD,1,0.8367774796688727
ambient,COCH,1,0.714929700988295
outplane,CFB,1,0.802784394943411
outplane,TCIM,1,0.0
outplane,PPP1R1B,1,0.9389682761848749
outplane,CFTR,1,0.9997388393081162
outplane,AMY2A,1,0.9999557855445154
outplane,AMY2A,4,0.9999605561278422
outplane,PROX1,1,0.7321717116799698
induction,AMY2A,1,0.9999449429080409
induction,AQP8,5,0.9995304537130675
inplane,CFTR,2,0.9997319288419965
inplane,TENT5C,1,0.995203333356174
inplane,EHF,1,0.9979510505333159
inplane,AMY2A,1,0.9999496037450257
inplane,PLD4,1,0.6091497737591723
inplane,FKBP11,1,0.8673415701184236
inplane,DERL3,1,0.5225905399193772
inplane,PROX1,1,0.7573972651183323
ambient,UMOD,1,0.8612653155806506
ambient,GLYATL1,1,0.5046911511593052
ambient,CPA3,1,0.5825660060855361
ambient,AQP3,1,0.6239106402709644
ambient,KLK11,1,0.9953818984248185
ambient,CPA3,1,0.7074820360553988
ambient,AMY2A,1,0.9999694955640376
ambient,DIRAS3,1,0.9336843433381935
induction,GATM,7,0.9999562042751882
induction,AQP8,3,0.9998288046958098
inplane,TCIM,1,0.0
inplane,AMY2A,4,0.9999391288224814
inplane,GATM,1,0.9998603409268895
ambient,AQP8,2,0.9993661604440582
inplane,CFB,2,0.7997350197234856
inplane,PPP1R1B,1,0.9212670403879054
inplane,CFTR,2,0.9996060354639645
outplane,MET,1,0.3145154225450687
outplane,CFTR,1,0.9998633527622133
outplane,AMY2A,2,0.9999759762121172
outplane,GPC3,1,0.7172043016121152
outplane,PROX1,1,0.81492223395244
ambient,UMOD,1,0.8337992067032569
ambient,KCNK3,1,0.9456599394729783
inplane,NTN4,1,0.7383581047700648
inplane,ANPEP,1,0.9996414175191446
inplane,AMY2A,2,0.9999743837383797
inplane,MYC,1,0.5780632501139236
inplane,AMY2A,2,0.9999765484158203
inplane,GATM,2,0.9999507245166118
induction,AMY2A,5,0.9999738363524123
induction,GATM,2,0.9999445907122878
induction,AQP8,3,0.9997842614366431
inplane,ANPEP,1,0.9996588956732977
inplane,AMY2A,3,0.9999763241649383
inplane,PLA2G7,1,0.9874427922340517
inplane,AMY2A,2,0.9999740711630125
inplane,C7,1,0.18750170699240942
ambient,CPA3,1,0.803711617101794
ambient,COCH,1,0.7498612974161359
outplane,AMY2A,2,0.9999622641432028
outplane,FXYD2,1,0.9112261293625665
outplane,AQP8,1,0.9996848551469318
induction,AMY2A,2,0.999980027877495
induction,GATM,4,0.99995818250856
induction,AQP8,4,0.9998363967830906
ambient,KLK11,1,0.9971877907317083
ambient,CA4,1,0.9373113591436742
induction,AMY2A,4,0.9999813586355345
induction,GATM,3,0.9999609611243268
induction,AQP8,3,0.9998472788601992
outplane,PDPN,2,0.7923339128381727
outplane,CTSK,1,0.7030702480870101
outplane,SRPX,1,0.5402962163358209
outplane,DMBT1,1,0.9819149640381298
outplane,TENT5C,1,0.9963950742320575
outplane,AMY2A,3,0.9999707305762475
outplane,AMY2A,3,0.9999749746459936
outplane,PROX1,1,0.8454180088113238
outplane,INS,1,0.9976203733822775
inplane,KCNMA1,1,0.5713354029072628
inplane,TMC5,1,0.9911775347601587
inplane,AMY2A,1,0.9999682701891681
inplane,DIRAS3,1,0.8740749547618523
ambient,ANPEP,1,0.9996666713811511
ambient,COCH,1,0.7285574424071544
ambient,UMOD,1,0.9162281732025387
ambient,KCNK3,1,0.9745551217897949
induction,AMY2A,6,0.9999775090605456
induction,GATM,2,0.999952495173074
induction,AQP8,2,0.9998148270629318
outplane,ADGRL4,1,0.0
outplane,STC2,1,0.0
outplane,APOLD1,1,0.0
outplane,AMY2A,3,0.9999810577709634
outplane,GATM,1,0.9999603949377786
outplane,SPIB,1,0.8521946489712919
inplane,SFRP2,1,0.9992748246076251
inplane,ASPN,1,0.27629910321945017
inplane,MDM2,1,0.6086495533335926
inplane,AMY2A,1,0.9999771220861909
induction,AMY2A,4,0.9999563509162582
induction,AQP8,4,0.9996038049661885
induction,AMY2A,2,0.9999653409606469
induction,GATM,4,0.9999226630335004
induction,AQP8,4,0.9997011913475295
inplane,MDM2,1,0.5361158577751278
inplane,KLRD1,1,0.2287539501111605
inplane,CFTR,1,0.9998833672516347
inplane,AMY2A,1,0.9999803172154682
inplane,PROX1,1,0.8770842610108128
ambient,CA4,1,0.7927507665829505
ambient,AQP3,1,0.8419174967848753
ambient,UMOD,1,0.8610653140622341
ambient,GATM,1,0.9999537717058319
outplane,CFB,1,0.8875889668197986
outplane,MYC,1,0.6059597139403419
outplane,CFTR,2,0.9998712127772471
inplane,TCIM,1,0.0
inplane,AMY2A,3,0.9999773607920782
inplane,MYBPC1,1,0.32747893061870015
outplane,C15orf48,1,0.994844656203635
outplane,CFTR,1,0.9998625243938402
outplane,AMY2A,2,0.9999763454773566
inplane,TENT5C,1,0.9976460138522268
inplane,AMY2A,1,0.9999806853124765
inplane,GPC3,1,0.8152764708557821
inplane,GATM,1,0.999959601755004
ambient,AQP8,1,0.9997306481350628
ambient,PEBP4,1,0.6594805330113159
induction,AMY2A,3,0.9999767144649859
induction,GATM,3,0.9999507949300627
induction,AQP8,4,0.9998079885780831
outplane,CFTR,1,0.9998617127430042
outplane,FXYD2,1,0.9488717193142608
outplane,PROX1,2,0.8308501103287103
outplane,NTN4,1,0.7831405707601393
outplane,AMY2A,3,0.9999738829897609
ambient,HAMP,1,0.8616223413764137
ambient,DIRAS3,1,0.9279598240237581
inplane,FSTL3,1,0.8756284377882775
inplane,CRISPLD2,1,0.17853309733973521
inplane,MDM2,1,0.606816092815085
inplane,ALDH1A3,1,0.5358737359379435
inplane,CFTR,2,0.9998424108817868
inplane,CXCL6,1,0.9990960139216984
ambient,RIDA,1,0.564101148966262
ambient,GLYATL1,1,0.25350636005299965
outplane,CFTR,1,0.9997930221894478
outplane,AMY2A,2,0.9999662665898492
outplane,FXYD2,1,0.9095144252193695
outplane,GATM,1,0.9999273234512942
outplane,PECAM1,1,0.0
outplane,GATA2,1,0.0
outplane,AMY2A,1,0.9999445153849554
outplane,GATM,1,0.9998753678707933
ambient,COCH,1,0.6613191780598602
ambient,PROX1,1,0.8034505124802156
inplane,TCIM,1,0.0
inplane,FKBP11,1,0.9049675031194635
inplane,KLK11,1,0.9963548661617913
inplane,AMY2A,1,0.9999760543151642
inplane,AQP8,1,0.9998032347419099
outplane,SEMA3C,1,0.8985934694647675
outplane,ANPEP,1,0.9996786604252298
outplane,EHF,1,0.9984140310249245
outplane,AMY2A,1,0.9999776137485997
inplane,STC2,1,0.0
inplane,TCIM,1,0.0
inplane,C15orf48,1,0.9921885952909066
inplane,AMY2A,1,0.9999337554507665
inplane,FKBP11,1,0.9139862912479157
inplane,AMY2A,2,0.9999698018207974
inplane,GATM,1,0.9999354913765022
inplane,AQP8,1,0.9997497510427698
ambient,KLK11,1,0.9924941802314636
ambient,HAMP,1,0.6637281316046553
inplane,DPEP1,1,0.8950743030631259
inplane,AMY2A,3,0.9999326407985425
outplane,CFTR,1,0.9998792779537711
outplane,BAMBI,1,0.5600675972245641
outplane,AMY2A,1,0.9999800378382622
outplane,CD1A,1,0.16135652886488439
outplane,AQP8,1,0.9998363482186732
inplane,AMY2A,3,0.999975732851167
inplane,DIRAS3,1,0.9248869995741882
induction,AMY2A,4,0.9999764464570753
induction,GATM,4,0.9999502761450442
induction,AQP8,2,0.999806137246272
inplane,CFTR,2,0.9998850760972656
inplane,AMY2A,3,0.9999799518297139
outplane,HAMP,1,0.8941554071544339
outplane,GATM,2,0.9999577815274036
outplane,AQP8,1,0.9998349163175252
ambient,GATM,1,0.9999574994043152
ambient,DIRAS3,1,0.9401910947778539
ambient,PEBP4,2,0.6397175072036136
induction,AMY2A,3,0.9999455430106013
induction,GATM,2,0.9998779064759467
induction,AQP8,1,0.9995361352078775
ambient,CFTR,1,0.9998859476285574
ambient,AQP8,1,0.9998397596361858
ambient,GATM,1,0.9999596940663243
ambient,GLYATL1,1,0.5823800284310923
inplane,FBLN1,1,0.3763004654031251
inplane,ANPEP,1,0.9996454440450677
inplane,AMY2A,1,0.999975229308936
inplane,KCNK3,1,0.9521919854770358
outplane,CFTR,1,0.9998578731655046
outplane,AMY2A,3,0.9999765502590227
outplane,GATM,1,0.999950630163382
ambient,CFTR,1,0.9998799323257169
ambient,KCNK3,1,0.9649265483473861
induction,AMY2A,5,0.9999787195347675
induction,GATM,2,0.999955299551511
induction,AQP8,3,0.9998253538545413
induction,AMY2A,4,0.9999747320378013
induction,GATM,2,0.9999464307860156
induction,AQP8,4,0.9997915175059807
induction,AMY2A,4,0.999971710164147
induction,GATM,3,0.9999400298325525
induction,AQP8,3,0.9997666016345402
outplane,MYLK,1,0.012737617171095117
outplane,CA4,1,0.8492882223675988
outplane,AMY2A,1,0.9999805403470168
outplane,GATM,1,0.9999592999260858
outplane,AQP8,1,0.99984069553966
ambient,KLK11,1,0.9966634532745808
ambient,AMY2A,1,0.9999781759547189
outplane,RIDA,1,0.8789463029081762
outplane,AMY2A,3,0.9999762889388126
outplane,GPC1,1,0.6079476410811133
outplane,CD93,2,0.0
outplane,CXCL6,2,0.9960860215827355
induction,AMY2A,1,0.9999781307534755
induction,GATM,6,0.9999540152365689
induction,AQP8,3,0.9998204143499169
induction,AMY2A,3,0.9999797555640456
induction,GATM,2,0.9999576583953713
induction,AQP8,5,0.9998342715064946
inplane,APCDD1,1,0.1670021300308009
inplane,CAVIN1,1,0.12198932915904703
inplane,AMY2A,3,0.999966155637934
inplane,FXYD2,1,0.8960845251800044
outplane,MYC,1,0.4774000969589398
outplane,CFTR,1,0.9997117352758105
outplane,AMY2A,2,0.9999536248178896
ambient,ANPEP,1,0.999693198374119
ambient,CA4,1,0.8120000204062154
ambient,CPA3,1,0.7745734804100777
ambient,PEBP4,1,0.6489186189075925
induction,AMY2A,3,0.9999796165443848
induction,GATM,4,0.999957323751883
induction,AQP8,3,0.9998330334451332
induction,AMY2A,2,0.9999566370844937
induction,GATM,3,0.9999040052464624
induction,AQP8,3,0.9996332581764787
outplane,VCAN,1,0.9996208234265559
outplane,CFB,1,0.6454948167865704
outplane,TCIM,1,0.0
outplane,FXYD2,1,0.925763354301301
ambient,KLK11,1,0.9955475158589637
ambient,KCNK3,1,0.9616930547542863
induction,AMY2A,5,0.9999777192356195
induction,GATM,2,0.9999530406159001
induction,AQP8,3,0.9998167873141096
ambient,UMOD,1,0.9021787152427212
ambient,CPA3,1,0.8462793670503944
inplane,AMY2A,6,0.9999438067995855
ambient,ANPEP,1,0.9993979220870723
ambient,CA4,1,0.5805486925977201
ambient,FKBP11,2,0.9240997410880415
ambient,RIDA,1,0.5231678189573536
ambient,PROX1,1,0.5633326590195236
outplane,EDN1,3,0.16461432631932682
outplane,CFTR,1,0.9997970675377078
inplane,MYC,1,0.6940059888480701
inplane,GATM,1,0.9999446662474784
inplane,AQP8,2,0.9997853304228064
outplane,LAMP3,1,0.6376924609822638
outplane,TNC,1,0.995168841409599
outplane,DST,1,0.3737301321770127
outplane,AMY2A,2,0.9999597198549062
outplane,SCGN,1,0.9899048845582228
induction,AMY2A,1,0.9999780162634098
induction,GATM,5,0.9999538092962235
induction,AQP8,4,0.999819553441257
induction,AMY2A,3,0.9999808224452098
induction,GATM,5,0.9999597974448241
induction,AQP8,2,0.9998427936378779
outplane,RAPGEF3,1,0.0
outplane,AMY2A,4,0.9999739927581693
outplane,GATM,1,0.9999451721340222
outplane,GNG11,1,0.0
outplane,GPR183,1,0.6919696817878038
outplane,MALL,1,0.11402337720288969
outplane,GATM,1,0.9999341541715143
outplane,EHF,1,0.9988434506012729
outplane,AMY2A,2,0.9999740821497876
outplane,RBP5,1,0.0
outplane,GATM,1,0.9999450241664216
induction,GATM,5,0.99989399685713
induction,AQP8,3,0.9995941789331922
induction,AMY2A,5,0.999976176818534
induction,GATM,1,0.9999498367719662
induction,AQP8,4,0.9998042127755037
induction,AMY2A,2,0.9999769165849486
induction,GATM,3,0.9999513696131697
induction,AQP8,5,0.9998102351147384
ambient,RIDA,1,0.6363897477736096
ambient,CFTR,1,0.9997888280237207
induction,AMY2A,3,0.9999657381302928
induction,GATM,3,0.9999262826827223
induction,AQP8,4,0.9997149029365208
inplane,AMY2A,4,0.9999631330392268
inplane,AQP8,1,0.9996921866906961
induction,GATM,1,0.9999304241680067
induction,AQP8,9,0.9997310460567199
ambient,AMY2A,1,0.9999760090051818
ambient,PEBP4,1,0.6135753691490151
inplane,DST,1,0.5857320187293545
inplane,EPCAM,1,0.9994024629826589
inplane,CFTR,1,0.9998628867103041
inplane,GATM,1,0.9999500359356673
induction,GATM,5,0.999956576574269
induction,AQP8,5,0.9998301781009282
ambient,ANPEP,1,0.9996059812066754
ambient,HAMP,1,0.8477233175712668
inplane,THBS2,1,0.9977168275464652
inplane,ACTA2,1,0.11979504469067226
inplane,AMY2A,1,0.9999792083398329
inplane,EDNRB,1,0.0
outplane,CFB,1,0.7590649352983068
outplane,GPR183,1,0.567184220527089
outplane,AMY2A,2,0.9999758285721733
ambient,COCH,1,0.8259916513532579
ambient,GLYATL1,1,0.6476799963507219
induction,AMY2A,7,0.9999748044286884
induction,GATM,3,0.9999465556511525
inplane,NTN4,1,0.7494712125541885
inplane,DST,1,0.49967569053725447
inplane,CFTR,1,0.9998602430768542
inplane,AMY2A,1,0.9999753686940787
outplane,ADGRL4,1,0.0
outplane,AMY2A,2,0.9999781701741423
outplane,GATM,1,0.9999541172513403
outplane,FKBP11,1,0.9530271088988806
outplane,PPP1R1A,1,0.9730461060543104
outplane,AMY2A,2,0.9999800817501788
outplane,CHGA,1,0.9716676730319432
outplane,GATM,1,0.9999581586817106
inplane,TCIM,1,0.0
inplane,KCNK3,1,0.9585548858896311
inplane,GATM,2,0.999954172806139
ambient,DPEP1,1,0.9397429934547188
ambient,DIRAS3,1,0.8496851290375036
inplane,RIDA,1,0.8483387079071283
inplane,AMY2A,2,0.9999804024232207
inplane,GATM,1,0.9999589536367751
outplane,CFTR,1,0.9997835303689584
outplane,AMY2A,1,0.9999609825293992
outplane,FOXP3,1,0.8801887867988691
outplane,GATM,1,0.9999154064178105
outplane,AMY2A,2,0.9999433779055712
outplane,GATM,2,0.9998731113825979
ambient,DPEP1,1,0.912422567677837
ambient,UMOD,1,0.7113153151053441
induction,AMY2A,3,0.9999496592719942
induction,GATM,1,0.9998889643911492
induction,AQP8,4,0.9995751485302327
outplane,STC2,1,0.0
outplane,MDM2,1,0.5298338689463267
outplane,AMY2A,1,0.9999768154994245
outplane,CXCL2,1,0.5159849212117943
outplane,GATM,1,0.9999511833885518
ambient,AMY2A,1,0.999927604562111
ambient,GLYATL1,1,0.31005164550955944
induction,AMY2A,4,0.9999801429714238
induction,GATM,3,0.9999585112021597
induction,AQP8,3,0.9998375397179132
induction,AMY2A,4,0.9999716985441199
induction,GATM,2,0.9999399702159821
induction,AQP8,4,0.9997664268310175
induction,AMY2A,3,0.999945678570677
induction,GATM,1,0.9998783742510089
induction,AQP8,2,0.9995376421557826
induction,AMY2A,4,0.9999656006033231
induction,GATM,3,0.9999260310502301
induction,AQP8,3,0.9997138575241293
induction,AMY2A,5,0.9999660898870579
induction,GATM,4,0.9999270499552237
induction,AQP8,1,0.99971785255418
inplane,NPDC1,1,0.0
inplane,FKBP11,1,0.7940066549407276
inplane,DST,1,0.43722107307016167
inplane,PRF1,1,0.32211991279317365
inplane,AMY2A,2,0.9999331662602375
ambient,KLK11,1,0.9964074531530809
ambient,HAMP,1,0.8205081371943412
outplane,COL5A2,1,3.0306868126217523e-12
outplane,MYC,1,0.6772670345743131
outplane,RIDA,1,0.8184467229010978
outplane,AMY2A,1,0.9999778613988478
outplane,GATM,1,0.9999534635785974
ambient,PEBP4,2,0.7223937609036124
outplane,PECAM1,1,0.0
outplane,RAPGEF3,1,0.0
outplane,CFTR,1,0.9998181056343196
outplane,AMY2A,2,0.9999675069698929
ambient,RIDA,1,0.7856938899365068
ambient,AMY2A,1,0.9999711068687245
inplane,MMRN2,1,0.0
inplane,CFTR,1,0.9998264992588329
inplane,AMY2A,2,0.9999707077326047
inplane,MZB1,1,0.8895161467811115
ambient,CPA3,1,0.8387228056872016
ambient,HAMP,1,0.895168924848313
outplane,CAVIN1,3,0.4400848797250124
outplane,ANPEP,1,0.9987929418796473
ambient,UMOD,1,0.8173986063367447
ambient,COCH,1,0.6560926053932163
induction,AMY2A,4,0.9999781507526165
induction,GATM,2,0.9999540610677986
induction,AQP8,4,0.9998205871444905
induction,AMY2A,1,0.9999305904280131
induction,GATM,3,0.9998408060276233
induction,AMY2A,2,0.9999721148608174
induction,GATM,4,0.9999405007663521
induction,AQP8,4,0.9997690687334413
outplane,FKBP11,1,0.8241284646224077
outplane,ANPEP,1,0.9994147980053774
outplane,AMY2A,1,0.9999631442874314
outplane,KCNK3,1,0.936353857161501
outplane,TCL1A,1,0.17360419102592994
inplane,APOLD1,1,0.0
inplane,TENT5C,1,0.996940891751444
inplane,SCGN,2,0.9902987753064966
induction,AMY2A,4,0.9999663441818936
induction,GATM,3,0.9999274885664153
induction,AQP8,3,0.9997197263096492
inplane,CFB,1,0.8936571879529122
inplane,C15orf48,1,0.9953272727958912
inplane,TENT5C,1,0.9970361120639943
inplane,AMY2A,3,0.9999757016029772
outplane,PDPN,1,0.4718117697600771
outplane,TNC,1,0.9953827318692098
outplane,PLA2G7,1,0.9940312131529885
outplane,AMY2A,1,0.9999699582522135
outplane,EHF,1,0.9963962047192518
outplane,AMY2A,2,0.9999300249604625
outplane,LYVE1,1,0.0
induction,GATM,3,0.9998727000121478
induction,AQP8,3,0.9995157772166063
inplane,TCIM,1,0.0
inplane,CD163,1,0.9962731611567529
inplane,C1orf162,1,0.5211013337501442
inplane,KCNK3,1,0.7754259001583708
ambient,PROX1,1,0.5076202520652542
ambient,GATM,1,0.9998472586160629
induction,AMY2A,5,0.9999786127101877
induction,GATM,2,0.9999550518871765
induction,AQP8,3,0.9998244243426115
outplane,MET,1,0.37388478034964856
outplane,AMY2A,3,0.9999668572699277
outplane,GATM,1,0.9999282568526223
inplane,AMY2A,3,0.9999734423462129
inplane,DUSP2,1,0.5764158586616366
inplane,ADH1C,1,0.5970187393924918
ambient,ANPEP,1,0.9995097010280991
ambient,KLK11,1,0.9948619259718445
outplane,CFB,2,0.7277383828287547
outplane,AMY2A,1,0.9999715128934867
outplane,AGR3,1,0.6694550753168695
inplane,EPCAM,1,0.9986334432839736
inplane,AMY2A,2,0.9999399073381902
inplane,GATM,2,0.9998620950999956
inplane,SMYD2,1,0.6119084738053865
inplane,AMY2A,1,0.9999662213470291
inplane,GATM,2,0.9999273027311258
inplane,AQP8,1,0.9997188791757503
inplane,CFTR,1,0.9998304860452034
inplane,AMY2A,2,0.9999671885314281
inplane,CXCL2,1,0.6821782895719489
ambient,FKBP11,1,0.7901673491347067
ambient,UMOD,1,0.6839834075696739
outplane,FKBP11,1,0.8505488332621577
outplane,UMOD,1,0.7710199647150809
outplane,PLIN4,1,0.31384680637535634
outplane,SPIB,1,0.7168570361511657
ambient,ANPEP,1,0.9996650583075223
ambient,UMOD,1,0.8542337539144358
outplane,MCF2L,1,0.0
outplane,CXCR4,1,0.40240014905899224
outplane,PTPRC,1,0.9977427059336962
outplane,AMY2A,2,0.9999755813640719
outplane,GATM,1,0.9999484262866266
induction,AMY2A,1,0.9999700648601888
induction,GATM,4,0.9999360138529525
induction,AQP8,5,0.999751841995074
ambient,CPA3,1,0.8337854717554832
ambient,COCH,1,0.7904314695963603
inplane,PECAM1,1,0.0
inplane,SMYD2,1,0.7877263306634201
inplane,CFTR,1,0.9998510857648946
inplane,AMY2A,3,0.9999748675584161
inplane,GATM,2,0.9999467534214087
induction,AMY2A,4,0.9999712929507181
induction,GATM,2,0.9999386738323822
induction,AQP8,4,0.9997620991045186
induction,AMY2A,6,0.9999693370810621
induction,GATM,4,0.9999340318303188
outplane,AMY2A,3,0.9999738289635389
outplane,GATM,1,0.9999447936198296
outplane,AQP8,1,0.9997846951217847
outplane,ANPEP,1,0.9996008746060098
outplane,AMY2A,1,0.9999721129706369
outplane,CXCL2,1,0.6257713166560798
outplane,GATM,1,0.9999408689096265
inplane,ECSCR,1,0.0
inplane,MEDAG,1,2.560485157232506e-11
inplane,DST,1,0.47743388793194497
inplane,CFTR,1,0.9998794351031076
outplane,STC2,1,0.0
outplane,ACTA2,1,0.3480157038536148
outplane,TCIM,1,0.0
outplane,AMY2A,1,0.9999720681911712
outplane,GATM,1,0.9999407587851376
outplane,CFTR,1,0.9998456451818201
outplane,AMY2A,2,0.9999726099036758
outplane,GPC3,1,0.8500468011878635
outplane,GATM,1,0.9999416729553493
outplane,AQP8,1,0.9997734281239212
outplane,CD68,1,0.569126373749608
outplane,AMY2A,2,0.9999809647613802
outplane,GATM,1,0.9999601614398045
outplane,AMY2A,3,0.9999796926922567
outplane,GATM,2,0.9999574700095112
ambient,HAMP,1,0.6707152818857501
ambient,PROX1,1,0.7046982592824117
induction,AMY2A,2,0.9999546613272896
induction,GATM,3,0.9999000371866211
induction,AQP8,3,0.99961743752077
inplane,CFTR,1,0.999855207964529
inplane,AMY2A,3,0.9999750582347354
inplane,GATM,1,0.9999471933353024
inplane,TSPAN19,1,0.32922452545615144
outplane,NTN4,1,0.7604381910992215
outplane,MDM2,1,0.6453303833965476
outplane,EPCAM,1,0.9993398375761252
outplane,GATM,2,0.9999363686651835
inplane,VCAN,1,0.9996447133869204
inplane,MFAP5,1,0.8050509853350336
inplane,DST,1,0.45815498309877456
inplane,LILRA4,1,0.2743924454445974
outplane,ANPEP,2,0.9995063139566138
