target,source,gene,owner,retained_molecules,log_fold_per_neighbor,z,dispersion,removed_frac,psi_share_e4,hit
Ductal/tumor epithelial,Immune,SERPINB3,Ductal/tumor epithelial,25318.0,-0.12457079095315197,-7.201886406314511,6.0554689673955036,0.0,0.0,True
Ductal/tumor epithelial,Mural / pericyte,SERPINB3,Ductal/tumor epithelial,25318.0,-0.18447830179312613,-2.833789712793853,6.0554689673955036,0.0,0.0,False
Ductal/tumor epithelial,Endocrine,PLCG2,Endothelial,1767.0907215040645,-0.13834533701740875,-1.0232040818526118,1.0330855060541428,0.07682975559842875,2.248959856066569,False
Ductal/tumor epithelial,Endothelial,PLCG2,Endothelial,1767.0907215040645,-0.022242073650486804,-0.5146305097480083,1.0330855060541428,0.07682975559842875,9.903245293482673,False
Ductal/tumor epithelial,Exocrine epithelial,PLCG2,Endothelial,1767.0907215040645,-0.04016930694910097,-2.248247421938593,1.0330855060541428,0.07682975559842875,2.4738022802003625,False
Ductal/tumor epithelial,Fibroblast / CAF,PLCG2,Endothelial,1767.0907215040645,-0.03136231612373054,-1.7745344732893842,1.0330855060541428,0.07682975559842875,3.8787424849364354,False
Ductal/tumor epithelial,Immune,PLCG2,Endothelial,1767.0907215040645,-0.028504341363468425,-1.2127337101856648,1.0330855060541428,0.07682975559842875,9.6188611541269,False
Ductal/tumor epithelial,Mural / pericyte,PLCG2,Endothelial,1767.0907215040645,0.061767344674821624,0.6952564791271328,1.0330855060541428,0.07682975559842875,4.5403744062587315,False
Ductal/tumor epithelial,Endocrine,CAVIN2,Endothelial,355.328242906785,-0.015366104998251438,-0.07619443073106706,1.0,0.37615836869503616,1.4055999100416057,False
Ductal/tumor epithelial,Endothelial,CAVIN2,Endothelial,355.328242906785,0.053984002771862064,0.7189705722389245,1.0,0.37615836869503616,36.24587777414659,False
Ductal/tumor epithelial,Exocrine epithelial,CAVIN2,Endothelial,355.328242906785,0.17866935901930292,5.4545940991615485,1.0,0.37615836869503616,3.549368488983129,False
Ductal/tumor epithelial,Fibroblast / CAF,CAVIN2,Endothelial,355.328242906785,0.05268487723326576,1.361959762589956,1.0,0.37615836869503616,3.6446804384316507,False
Ductal/tumor epithelial,Immune,CAVIN2,Endothelial,355.328242906785,0.08130847101843844,1.7712397058123845,1.0,0.37615836869503616,4.911758887213737,False
Ductal/tumor epithelial,Mural / pericyte,CAVIN2,Endothelial,355.328242906785,-0.03347084821104412,-0.1677334630987418,1.0,0.37615836869503616,5.238893545683152,False
Ductal/tumor epithelial,Endocrine,BAMBI,Ductal/tumor epithelial,14802.0,-0.20427512943287215,-3.151960651723208,1.3679109774824676,0.0,0.0,False
Ductal/tumor epithelial,Endothelial,BAMBI,Ductal/tumor epithelial,14802.0,-0.10706310940377516,-5.470083423613387,1.3679109774824676,0.0,0.0,False
Ductal/tumor epithelial,Exocrine epithelial,BAMBI,Ductal/tumor epithelial,14802.0,-0.11531384134270888,-14.243381764798963,1.3679109774824676,0.0,0.0,True
Ductal/tumor epithelial,Fibroblast / CAF,BAMBI,Ductal/tumor epithelial,14802.0,0.08801734951773006,13.365894628320843,1.3679109774824676,0.0,0.0,True
Ductal/tumor epithelial,Immune,BAMBI,Ductal/tumor epithelial,14802.0,-0.08230002885920036,-8.508919430604035,1.3679109774824676,0.0,0.0,True
Ductal/tumor epithelial,Mural / pericyte,BAMBI,Ductal/tumor epithelial,14802.0,0.011203715292284129,0.3185730549829797,1.3679109774824676,0.0,0.0,False
Ductal/tumor epithelial,Endocrine,TM4SF18,Endothelial,3017.831962078709,0.018807019296467966,0.31013260026497186,1.190203090260446,0.1835966612953729,6.184639604183065,False
Ductal/tumor epithelial,Endothelial,TM4SF18,Endothelial,3017.831962078709,0.12934373396874022,5.480220011459499,1.190203090260446,0.1835966612953729,34.859423433059014,False
Ductal/tumor epithelial,Exocrine epithelial,TM4SF18,Endothelial,3017.831962078709,0.3970078863623369,33.99108363426366,1.190203090260446,0.1835966612953729,14.973418149411511,True
Ductal/tumor epithelial,Fibroblast / CAF,TM4SF18,Endothelial,3017.831962078709,0.012585783079907494,0.7915006251872944,1.190203090260446,0.1835966612953729,5.182802458320237,False
Ductal/tumor epithelial,Immune,TM4SF18,Endothelial,3017.831962078709,0.021972525870151697,1.2435174782645007,1.190203090260446,0.1835966612953729,8.459140305756991,False
Ductal/tumor epithelial,Mural / pericyte,TM4SF18,Endothelial,3017.831962078709,-0.1204192746376269,-1.4063158637439461,1.190203090260446,0.1835966612953729,3.492595697122101,False
Ductal/tumor epithelial,Endocrine,CD79A,Immune,348.87397154636346,0.24831467668693594,1.655741559806977,1.0,0.1830603130296582,1.1244799280332844,False
Ductal/tumor epithelial,Endothelial,CD79A,Immune,348.87397154636346,0.09213047470304887,1.1422249538017775,1.0,0.1830603130296582,2.8719411351099753,False
Ductal/tumor epithelial,Exocrine epithelial,CD79A,Immune,348.87397154636346,0.06347749219287849,1.7791378734163827,1.0,0.1830603130296582,1.0141052825666084,False
Ductal/tumor epithelial,Fibroblast / CAF,CD79A,Immune,348.87397154636346,-0.02034782459441369,-0.5099100674656878,1.0,0.1830603130296582,6.353112690844162,False
Ductal/tumor epithelial,Immune,CD79A,Immune,348.87397154636346,-0.15254692249858445,-2.721175089199136,1.0,0.1830603130296582,9.823517774427474,False
Ductal/tumor epithelial,Mural / pericyte,CD79A,Immune,348.87397154636346,0.24613823101020577,1.35424241022014,1.0,0.1830603130296582,7.334450963956413,False
Ductal/tumor epithelial,Endocrine,TFPI,Endothelial,14184.211291367843,0.06073867979092662,1.5745839636030015,1.2619653640282782,0.06660786894284065,16.58607893849095,False
Ductal/tumor epithelial,Endothelial,TFPI,Endothelial,14184.211291367843,0.060241998029855304,3.9692794226847967,1.2619653640282782,0.06660786894284065,74.17530724818523,False
Ductal/tumor epithelial,Exocrine epithelial,TFPI,Endothelial,14184.211291367843,-0.04142289548969376,-6.000687978063014,1.2619653640282782,0.06660786894284065,29.539657662640977,False
Ductal/tumor epithelial,Fibroblast / CAF,TFPI,Endothelial,14184.211291367843,-0.00011934462650134436,-0.01763464928796051,1.2619653640282782,0.06660786894284065,39.25554894237393,False
Ductal/tumor epithelial,Immune,TFPI,Endothelial,14184.211291367843,0.03860626886587128,4.478976202588553,1.2619653640282782,0.06660786894284065,32.47218375435748,False
Ductal/tumor epithelial,Mural / pericyte,TFPI,Endothelial,14184.211291367843,0.08134858826482222,2.466417643032312,1.2619653640282782,0.06660786894284065,67.05783738474435,False
Ductal/tumor epithelial,Endocrine,CLIC6,Ductal/tumor epithelial,1903.0,0.0585262302581618,0.7013591760376396,1.2029463927161288,0.0,0.0,False
Ductal/tumor epithelial,Endothelial,CLIC6,Ductal/tumor epithelial,1903.0,0.1259243659406111,3.8035860525725815,1.2029463927161288,0.0,0.0,False
Ductal/tumor epithelial,Exocrine epithelial,CLIC6,Ductal/tumor epithelial,1903.0,0.18755918036985714,12.319512593629181,1.2029463927161288,0.0,0.0,True
Ductal/tumor epithelial,Fibroblast / CAF,CLIC6,Ductal/tumor epithelial,1903.0,-0.031051381250440515,-1.6128071028146966,1.2029463927161288,0.0,0.0,False
Ductal/tumor epithelial,Immune,CLIC6,Ductal/tumor epithelial,1903.0,0.09340860903895248,4.304986183295726,1.2029463927161288,0.0,0.0,False
Ductal/tumor epithelial,Mural / pericyte,CLIC6,Ductal/tumor epithelial,1903.0,-0.06852616885799795,-0.6922189654289636,1.2029463927161288,0.0,0.0,False
Ductal/tumor epithelial,Endocrine,CCR2,Immune,413.9591566230258,0.019439052951926522,0.09542227868934335,1.1071339421359794,0.11628334366335003,0.0,False
Ductal/tumor epithelial,Endothelial,CCR2,Immune,413.9591566230258,0.17116141522679754,2.443987549596893,1.1071339421359794,0.11628334366335003,2.1787139645661884,False
Ductal/tumor epithelial,Exocrine epithelial,CCR2,Immune,413.9591566230258,0.04750774594804935,1.3875729673624497,1.1071339421359794,0.11628334366335003,0.5761961832764819,False
Ductal/tumor epithelial,Fibroblast / CAF,CCR2,Immune,413.9591566230258,0.003079469574586358,0.08185278756581033,1.1071339421359794,0.11628334366335003,2.3071830298328795,False
Ductal/tumor epithelial,Immune,CCR2,Immune,413.9591566230258,0.11661364780314033,2.637034915986152,1.1071339421359794,0.11628334366335003,7.367638330820604,False
Ductal/tumor epithelial,Mural / pericyte,CCR2,Immune,413.9591566230258,-0.10311433412589627,-0.5220573680168624,1.1071339421359794,0.11628334366335003,3.492595697122101,False
Ductal/tumor epithelial,Endocrine,ELF5,Mural / pericyte,818.9616206807593,-0.06196849269780628,-0.3322334927526846,1.092975220426258,0.050439615577153374,1.686719892049927,False
Ductal/tumor epithelial,Endothelial,ELF5,Mural / pericyte,818.9616206807593,-0.01275312014705933,-0.1961219148696106,1.092975220426258,0.050439615577153374,0.8912920764134407,False
Ductal/tumor epithelial,Exocrine epithelial,ELF5,Mural / pericyte,818.9616206807593,-0.07007824564260495,-2.529164112838143,1.092975220426258,0.050439615577153374,0.6991180357087982,False
Ductal/tumor epithelial,Fibroblast / CAF,ELF5,Mural / pericyte,818.9616206807593,-0.02643448186849914,-0.9991752764332865,1.092975220426258,0.050439615577153374,1.0031230564490783,False
Ductal/tumor epithelial,Immune,ELF5,Mural / pericyte,818.9616206807593,0.030487626910175453,0.8964279087749787,1.092975220426258,0.050439615577153374,2.251222823306296,False
Ductal/tumor epithelial,Mural / pericyte,ELF5,Mural / pericyte,818.9616206807593,-0.020134573079018163,-0.1463427117357086,1.092975220426258,0.050439615577153374,2.794076557697681,False
Ductal/tumor epithelial,Endocrine,SPI1,Immune,385.73159179541176,-0.023716353416118427,-0.12435189957193322,1.0,0.3784039856380067,2.8111998200832113,False
Ductal/tumor epithelial,Endothelial,SPI1,Immune,385.73159179541176,0.15193394076530103,2.3452035440348094,1.0,0.3784039856380067,4.55549283500203,False
Ductal/tumor epithelial,Exocrine epithelial,SPI1,Immune,385.73159179541176,0.19637688503324202,6.324513175243565,1.0,0.3784039856380067,2.627454595740758,True
Ductal/tumor epithelial,Fibroblast / CAF,SPI1,Immune,385.73159179541176,0.037953549500946045,1.0082735176662958,1.0,0.3784039856380067,9.395919295406365,False
Ductal/tumor epithelial,Immune,SPI1,Immune,385.73159179541176,0.10563690134955052,2.4507424989030495,1.0,0.3784039856380067,33.70012347616092,False
Ductal/tumor epithelial,Mural / pericyte,SPI1,Immune,385.73159179541176,0.16308926998705703,0.9589949381599815,1.0,0.3784039856380067,9.779267951941883,False
Ductal/tumor epithelial,Endocrine,AGER,Ductal/tumor epithelial,379.0,-0.19049645631756285,-0.5789945697091093,1.151216391032991,0.0,0.0,False
Ductal/tumor epithelial,Endothelial,AGER,Ductal/tumor epithelial,379.0,-0.12275736789406447,-1.145227995523533,1.151216391032991,0.0,0.0,False
Ductal/tumor epithelial,Exocrine epithelial,AGER,Ductal/tumor epithelial,379.0,-0.031398674913129136,-0.7866981414428523,1.151216391032991,0.0,0.0,False
Ductal/tumor epithelial,Fibroblast / CAF,AGER,Ductal/tumor epithelial,379.0,-0.09537959434870173,-2.2903813973657186,1.151216391032991,0.0,0.0,False
Ductal/tumor epithelial,Immune,AGER,Ductal/tumor epithelial,379.0,0.06484681756835818,1.2832826259253898,1.151216391032991,0.0,0.0,False
Ductal/tumor epithelial,Mural / pericyte,AGER,Ductal/tumor epithelial,379.0,-0.0412705280350261,-0.19133342104861484,1.151216391032991,0.0,0.0,False
Ductal/tumor epithelial,Endocrine,ALAS2,Ductal/tumor epithelial,283.0,-0.24316140800908576,-0.7467171651601682,1.1108908869811653,0.0,0.0,False
Ductal/tumor epithelial,Endothelial,ALAS2,Ductal/tumor epithelial,283.0,-0.09656796077451425,-0.9534802929177523,1.1108908869811653,0.0,0.0,False
Ductal/tumor epithelial,Exocrine epithelial,ALAS2,Ductal/tumor epithelial,283.0,0.20360652050131958,5.351935208053961,1.1108908869811653,0.0,0.0,False
Ductal/tumor epithelial,Fibroblast / CAF,ALAS2,Ductal/tumor epithelial,283.0,0.009244818108273522,0.19752317965234123,1.1108908869811653,0.0,0.0,False
Ductal/tumor epithelial,Immune,ALAS2,Ductal/tumor epithelial,283.0,0.048327699870160716,0.8635984433097718,1.1108908869811653,0.0,0.0,False
Ductal/tumor epithelial,Mural / pericyte,ALAS2,Ductal/tumor epithelial,283.0,-0.15812557701173285,-0.6010707894039234,1.1108908869811653,0.0,0.0,False
Ductal/tumor epithelial,Endocrine,TOP2A,Ductal/tumor epithelial,4334.0,-0.48730773052774534,-1.8428093754310628,1.4068378863777622,0.0,0.0,False
Ductal/tumor epithelial,Endothelial,TOP2A,Ductal/tumor epithelial,4334.0,-0.12976705188412127,-2.575544176807035,1.4068378863777622,0.0,0.0,False
Ductal/tumor epithelial,Exocrine epithelial,TOP2A,Ductal/tumor epithelial,4334.0,-0.5939134467055727,-19.682546236035748,1.4068378863777622,0.0,0.0,True
Ductal/tumor epithelial,Fibroblast / CAF,TOP2A,Ductal/tumor epithelial,4334.0,-0.14225234871849957,-10.299430014522677,1.4068378863777622,0.0,0.0,True
Ductal/tumor epithelial,Immune,TOP2A,Ductal/tumor epithelial,4334.0,-0.13526762948462046,-6.501402332659139,1.4068378863777622,0.0,0.0,True
Ductal/tumor epithelial,Mural / pericyte,TOP2A,Ductal/tumor epithelial,4334.0,-0.07855391385126137,-1.0201100231268834,1.4068378863777622,0.0,0.0,False
Ductal/tumor epithelial,Endocrine,CCDC39,Ductal/tumor epithelial,346.0,-1.153959816277013,-1.1807108725684643,1.257232942641363,0.0,0.0,False
Ductal/tumor epithelial,Endothelial,CCDC39,Ductal/tumor epithelial,346.0,-0.09803992536023151,-0.8794778367493873,1.257232942641363,0.0,0.0,False
Ductal/tumor epithelial,Exocrine epithelial,CCDC39,Ductal/tumor epithelial,346.0,0.03823084136990086,0.9205340366381887,1.257232942641363,0.0,0.0,False
Ductal/tumor epithelial,Fibroblast / CAF,CCDC39,Ductal/tumor epithelial,346.0,-0.03360511618982426,-0.7530524071441208,1.257232942641363,0.0,0.0,False
Ductal/tumor epithelial,Immune,CCDC39,Ductal/tumor epithelial,346.0,-0.0448345070801973,-0.7575679084157109,1.257232942641363,0.0,0.0,False
Ductal/tumor epithelial,Mural / pericyte,CCDC39,Ductal/tumor epithelial,346.0,0.032110107642017334,0.1396321022252599,1.257232942641363,0.0,0.0,False
Ductal/tumor epithelial,Endocrine,APOA5,Mural / pericyte,668.4677407251688,0.05793295348350619,0.3713015560414832,1.0179948751924124,0.09434742511301997,1.1244799280332844,False
Ductal/tumor epithelial,Endothelial,APOA5,Mural / pericyte,668.4677407251688,-0.15507391509349347,-2.0344655644032037,1.0179948751924124,0.09434742511301997,0.5941947176089605,False
Ductal/tumor epithelial,Exocrine epithelial,APOA5,Mural / pericyte,668.4677407251688,0.036655725871820866,1.3551428300663007,1.0179948751924124,0.09434742511301997,1.183122829661043,False
Ductal/tumor epithelial,Fibroblast / CAF,APOA5,Mural / pericyte,668.4677407251688,-0.0018035826604249994,-0.0634098626020639,1.0179948751924124,0.09434742511301997,0.6353112690844162,False
Ductal/tumor epithelial,Immune,APOA5,Mural / pericyte,668.4677407251688,-0.05465320834683525,-1.4120942341447407,1.0179948751924124,0.09434742511301997,1.841909582705151,False
Ductal/tumor epithelial,Mural / pericyte,APOA5,Mural / pericyte,668.4677407251688,-0.40823998966225583,-2.151679746449069,1.0179948751924124,0.09434742511301997,3.143336127409891,False
Ductal/tumor epithelial,Endocrine,MZB1,Immune,537.3883847917018,0.19508267305392854,1.4656374055652237,1.0,0.1998791484734488,2.5300798380748906,False
Ductal/tumor epithelial,Endothelial,MZB1,Immune,537.3883847917018,-0.022347417871816305,-0.3099138349580248,1.0,0.1998791484734488,3.367103399784109,False
Ductal/tumor epithelial,Exocrine epithelial,MZB1,Immune,537.3883847917018,0.052145319312787354,1.8054615393328841,1.0,0.1998791484734488,1.5672536185120312,False
Ductal/tumor epithelial,Fibroblast / CAF,MZB1,Immune,537.3883847917018,-0.06085770905374038,-1.8693533009951875,1.0,0.1998791484734488,8.593420850247103,False
Ductal/tumor epithelial,Immune,MZB1,Immune,537.3883847917018,-0.019042041342906626,-0.4623847956602,1.0,0.1998791484734488,12.142959471167293,False
Ductal/tumor epithelial,Mural / pericyte,MZB1,Immune,537.3883847917018,0.22002318489860148,1.4987125713146716,1.0,0.1998791484734488,8.382229673093043,False
Ductal/tumor epithelial,Endocrine,DES,Mural / pericyte,493.2430365127309,-0.5471887590348534,-1.1691505933585828,1.0,0.2589646523816336,1.4055999100416057,False
Ductal/tumor epithelial,Endothelial,DES,Mural / pericyte,493.2430365127309,-0.07985732973183876,-0.8924394182841265,1.0,0.2589646523816336,1.2874218881527477,False
Ductal/tumor epithelial,Exocrine epithelial,DES,Mural / pericyte,493.2430365127309,-0.13991040765690527,-3.676640150150323,1.0,0.2589646523816336,2.3201499646599673,False
Ductal/tumor epithelial,Fibroblast / CAF,DES,Mural / pericyte,493.2430365127309,0.03158547526580383,1.0051581485500414,1.0,0.2589646523816336,9.529669036266242,False
Ductal/tumor epithelial,Immune,DES,Mural / pericyte,493.2430365127309,0.02299514774643642,0.543574397999161,1.0,0.2589646523816336,4.2295701528784955,False
Ductal/tumor epithelial,Mural / pericyte,DES,Mural / pericyte,493.2430365127309,-0.13007320354939375,-0.7350154204416215,1.0,0.2589646523816336,43.30818664431405,False
Ductal/tumor epithelial,Endocrine,CPA3,Exocrine epithelial,289.83491179089845,-0.03771128962397467,-0.12260135616327622,1.0,0.7594833329395533,6.184639604183065,False
Ductal/tumor epithelial,Endothelial,CPA3,Exocrine epithelial,289.83491179089845,0.24446470830338027,2.8669741655657686,1.0,0.7594833329395533,15.250997751963318,False
Ductal/tumor epithelial,Exocrine epithelial,CPA3,Exocrine epithelial,289.83491179089845,-0.20281226932176594,-4.1377958803932,1.0,0.7594833329395533,25.882732552779572,False
Ductal/tumor epithelial,Fibroblast / CAF,CPA3,Exocrine epithelial,289.83491179089845,-0.11375262019130711,-2.580525331526986,1.0,0.7594833329395533,9.763731082771027,False
Ductal/tumor epithelial,Immune,CPA3,Exocrine epithelial,289.83491179089845,0.05918853296880791,1.096717419310767,1.0,0.7594833329395533,21.14785076439248,False
Ductal/tumor epithelial,Mural / pericyte,CPA3,Exocrine epithelial,289.83491179089845,0.07500616405091458,0.3615725589667524,1.0,0.7594833329395533,14.319642358200614,False
Ductal/tumor epithelial,Endocrine,KCNK3,Exocrine epithelial,396.941459870754,-0.06533338800311998,-0.2270097923742197,1.0,0.8124061692391207,23.61407848869898,False
Ductal/tumor epithelial,Endothelial,KCNK3,Exocrine epithelial,396.941459870754,0.06472520407196355,0.7257321345489715,1.0,0.8124061692391207,16.14228982837676,False
Ductal/tumor epithelial,Exocrine epithelial,KCNK3,Exocrine epithelial,396.941459870754,-0.2045175088041603,-4.582382416937647,1.0,0.8124061692391207,54.969115884576375,False
Ductal/tumor epithelial,Fibroblast / CAF,KCNK3,Exocrine epithelial,396.941459870754,-0.02050938374483756,-0.5723956579406465,1.0,0.8124061692391207,5.316552199180115,False
Ductal/tumor epithelial,Immune,KCNK3,Exocrine epithelial,396.941459870754,-0.009605982803101138,-0.19767136545635772,1.0,0.8124061692391207,11.392551863398529,False
Ductal/tumor epithelial,Mural / pericyte,KCNK3,Exocrine epithelial,396.941459870754,-0.0019099201710688588,-0.010265164802242007,1.0,0.8124061692391207,18.860016764459345,False
Ductal/tumor epithelial,Endocrine,C7,Fibroblast / CAF,138.23871939864677,0.13564282073910944,0.5848382604689994,1.0,0.8736263470060759,18.835038794557516,False
Ductal/tumor epithelial,Endothelial,C7,Fibroblast / CAF,138.23871939864677,0.20009005096913976,1.9714692659718283,1.0,0.8736263470060759,41.0984679679531,False
Ductal/tumor epithelial,Exocrine epithelial,C7,Fibroblast / CAF,138.23871939864677,0.2632963262542713,5.296635797156212,1.0,0.8736263470060759,15.564979564242034,False
Ductal/tumor epithelial,Fibroblast / CAF,C7,Fibroblast / CAF,138.23871939864677,-0.1803484383229375,-2.4315116641022922,1.0,0.8736263470060759,86.5026449011255,False
Ductal/tumor epithelial,Immune,C7,Fibroblast / CAF,138.23871939864677,0.01944352582419278,0.2513118868215236,1.0,0.8736263470060759,39.90804095861161,False
Ductal/tumor epithelial,Mural / pericyte,C7,Fibroblast / CAF,138.23871939864677,0.19006576040599665,0.6105426956429412,1.0,0.8736263470060759,42.60966750488963,False
Ductal/tumor epithelial,Endocrine,CD27,Immune,335.79445757857843,0.06462218120347141,0.2948852755044613,1.0,0.11838182294992783,1.4055999100416057,False
Ductal/tumor epithelial,Endothelial,CD27,Immune,335.79445757857843,0.022284663584798484,0.24622674098610536,1.0,0.11838182294992783,1.2874218881527477,False
Ductal/tumor epithelial,Exocrine epithelial,CD27,Immune,335.79445757857843,-0.024508802216696903,-0.6257635081490516,1.0,0.11838182294992783,0.40717863618204725,False
Ductal/tumor epithelial,Fibroblast / CAF,CD27,Immune,335.79445757857843,-0.031119970445103805,-0.7810500224668385,1.0,0.11838182294992783,2.0396835481131257,False
Ductal/tumor epithelial,Immune,CD27,Immune,335.79445757857843,0.04507753384673709,0.9050452613960984,1.0,0.11838182294992783,5.116415507514309,False
Ductal/tumor epithelial,Mural / pericyte,CD27,Immune,335.79445757857843,0.1220602638168805,0.6461817744589997,1.0,0.11838182294992783,1.3970382788488405,False
Ductal/tumor epithelial,Endocrine,ERBB2,Ductal/tumor epithelial,6647.0,0.033050398858918556,0.6917837245245596,1.144234075563734,0.0,0.0,False
Ductal/tumor epithelial,Endothelial,ERBB2,Ductal/tumor epithelial,6647.0,0.024177352522655196,1.227400690444106,1.144234075563734,0.0,0.0,False
Ductal/tumor epithelial,Exocrine epithelial,ERBB2,Ductal/tumor epithelial,6647.0,0.14533459594932996,17.677164475295612,1.144234075563734,0.0,0.0,True
Ductal/tumor epithelial,Fibroblast / CAF,ERBB2,Ductal/tumor epithelial,6647.0,0.002100809460926202,0.21550553944825768,1.144234075563734,0.0,0.0,False
Ductal/tumor epithelial,Immune,ERBB2,Ductal/tumor epithelial,6647.0,0.010812137997714875,0.8973076858536243,1.144234075563734,0.0,0.0,False
Ductal/tumor epithelial,Mural / pericyte,ERBB2,Ductal/tumor epithelial,6647.0,0.006335631628268015,0.12726247184316353,1.144234075563734,0.0,0.0,False
Ductal/tumor epithelial,Endocrine,FOXP3,Immune,309.2151375129136,-0.08829414057379799,-0.286564449681594,1.0,0.14495662234156792,2.248959856066569,False
Ductal/tumor epithelial,Endothelial,FOXP3,Immune,309.2151375129136,0.08764861996016224,0.9330640077899216,1.0,0.14495662234156792,0.8912920764134407,False
Ductal/tumor epithelial,Exocrine epithelial,FOXP3,Immune,309.2151375129136,-0.11043975999916789,-2.484852291259829,1.0,0.14495662234156792,0.5147352570603239,False
Ductal/tumor epithelial,Fibroblast / CAF,FOXP3,Immune,309.2151375129136,-0.0571959468343409,-1.369186452362945,1.0,0.14495662234156792,3.1431189102071118,False
Ductal/tumor epithelial,Immune,FOXP3,Immune,309.2151375129136,0.006673601614657739,0.12347238135871595,1.0,0.14495662234156792,6.412574102751267,False
Ductal/tumor epithelial,Mural / pericyte,FOXP3,Immune,309.2151375129136,0.07332833603850077,0.358550428678936,1.0,0.14495662234156792,6.286672254819782,False
Ductal/tumor epithelial,Endocrine,CDK1,Ductal/tumor epithelial,7490.0,-0.3882761566695026,-1.9921112373498435,1.6475988321023274,0.0,0.0,False
Ductal/tumor epithelial,Endothelial,CDK1,Ductal/tumor epithelial,7490.0,-0.2160371534543097,-4.695942521455938,1.6475988321023274,0.0,0.0,False
Ductal/tumor epithelial,Exocrine epithelial,CDK1,Ductal/tumor epithelial,7490.0,-0.5500896458769823,-23.67490507111749,1.6475988321023274,0.0,0.0,True
Ductal/tumor epithelial,Fibroblast / CAF,CDK1,Ductal/tumor epithelial,7490.0,-0.19909508117903843,-16.747315097475244,1.6475988321023274,0.0,0.0,True
Ductal/tumor epithelial,Immune,CDK1,Ductal/tumor epithelial,7490.0,-0.12123586777907376,-7.036013041128857,1.6475988321023274,0.0,0.0,True
Ductal/tumor epithelial,Mural / pericyte,CDK1,Ductal/tumor epithelial,7490.0,-0.25284276740860373,-3.51990158832214,1.6475988321023274,0.0,0.0,False
Ductal/tumor epithelial,Endocrine,CXCL2,Ductal/tumor epithelial,10894.0,-0.005095169969347682,-0.10489724762874432,2.2648951697446744,0.0,0.0,False
Ductal/tumor epithelial,Endothelial,CXCL2,Ductal/tumor epithelial,10894.0,0.08866299540477852,4.911413574666008,2.2648951697446744,0.0,0.0,False
Ductal/tumor epithelial,Exocrine epithelial,CXCL2,Ductal/tumor epithelial,10894.0,0.3389194523816911,39.3920308523168,2.2648951697446744,0.0,0.0,True
Ductal/tumor epithelial,Fibroblast / CAF,CXCL2,Ductal/tumor epithelial,10894.0,0.15612005086953362,14.836705338418799,2.2648951697446744,0.0,0.0,True
Ductal/tumor epithelial,Immune,CXCL2,Ductal/tumor epithelial,10894.0,0.16370506497660092,14.079709856526804,2.2648951697446744,0.0,0.0,True
Ductal/tumor epithelial,Mural / pericyte,CXCL2,Ductal/tumor epithelial,10894.0,0.0624902902838705,1.2364576326426295,2.2648951697446744,0.0,0.0,False
Ductal/tumor epithelial,Endocrine,TMEM100,Mural / pericyte,606.1503039225503,0.019028972071965914,0.0976375608823264,1.0,0.16840271391924655,1.686719892049927,False
Ductal/tumor epithelial,Endothelial,TMEM100,Mural / pericyte,606.1503039225503,0.02813664630577391,0.3893226255035085,1.0,0.16840271391924655,10.59647246402646,False
Ductal/tumor epithelial,Exocrine epithelial,TMEM100,Mural / pericyte,606.1503039225503,-0.15211280053471518,-4.613659272556938,1.0,0.16840271391924655,0.9833748194585292,False
Ductal/tumor epithelial,Fibroblast / CAF,TMEM100,Mural / pericyte,606.1503039225503,-0.10229590449240196,-3.3714523781715564,1.0,0.16840271391924655,13.542161262062553,False
Ductal/tumor epithelial,Immune,TMEM100,Mural / pericyte,606.1503039225503,0.09284936015779506,2.5309869814354298,1.0,0.16840271391924655,7.026543963652983,False
Ductal/tumor epithelial,Mural / pericyte,TMEM100,Mural / pericyte,606.1503039225503,-0.08280662031799102,-0.5227144881967486,1.0,0.16840271391924655,16.764459346186086,False
Ductal/tumor epithelial,Endocrine,OGN,Mural / pericyte,533.2154599712321,-0.054748980660040206,-0.28799878502097676,1.0,0.2907672618351166,4.77903969414146,False
Ductal/tumor epithelial,Endothelial,OGN,Mural / pericyte,533.2154599712321,0.19071378501101166,3.2288611488847336,1.0,0.2907672618351166,8.021628687720966,False
Ductal/tumor epithelial,Exocrine epithelial,OGN,Mural / pericyte,533.2154599712321,0.04607268727395294,1.6263851386129289,1.0,0.2907672618351166,3.464859715435912,False
Ductal/tumor epithelial,Fibroblast / CAF,OGN,Mural / pericyte,533.2154599712321,-0.10113746296068722,-3.0079490650381127,1.0,0.2907672618351166,20.864959574140823,False
Ductal/tumor epithelial,Immune,OGN,Mural / pericyte,533.2154599712321,0.029870616159748727,0.7479069281161886,1.0,0.2907672618351166,13.643774686704823,False
Ductal/tumor epithelial,Mural / pericyte,OGN,Mural / pericyte,533.2154599712321,-0.17966435945482126,-0.9758499186549499,1.0,0.2907672618351166,41.911148365465216,False
Ductal/tumor epithelial,Endocrine,KLRC1,Immune,525.2386602442494,0.035392319839839474,0.1854422560061552,1.0,0.14129387420201356,0.2811199820083211,False
Ductal/tumor epithelial,Endothelial,KLRC1,Immune,525.2386602442494,-0.08442731373503118,-1.0258082193494324,1.0,0.14129387420201356,0.9903245293482674,False
Ductal/tumor epithelial,Exocrine epithelial,KLRC1,Immune,525.2386602442494,-0.05131243274230753,-1.572120855880099,1.0,0.14129387420201356,1.221535908546142,False
